ENEMY_APDAMAGE, 3,%s did not have OD damage, SYSTEM_NOTIFY,
A critical hit from SELF_CRITICALHIT, 1,%s! , ENEMY_ATTACK_HPDAMAGE,
PARTY_CRITICALHIT, 1,%1%s is a critical hit to%2%s! , ENEMY_ATTACK_PTHPDAMAGE,
Critical hit to ENEMY_CRITICALHIT, 1,%s! , SELF_ATTACK_HPDAMAGE,
SELF_CRITICALHIT, 36732, Haruhiro saw a glowing line. , ENEMY_ATTACK_HPDAMAGE,
PARTY_CRITICALHIT, 36732, Haruhiro saw a glowing line. , ENEMY_ATTACK_PTHPDAMAGE,
ENEMY_CRITICALHIT, 36732, Haruhiro saw a glowing line. , SELF_ATTACK_HPDAMAGE,
SELF_GUARD_DURATION, 1, Guards attacks and greatly reduces the durability of%s! , SYSTEM_WARNING,
PARTY_GUARD_DURATION, 1,%1%s guards against attacks, and%2%s durability is greatly reduced! , SYSTEM_WARNING,
ENEMY_GUARD_DURATION, 1, Attacks are guarded and durability is greatly reduced! , SYSTEM_WARNING,
SELF_COMBO_BONUSDAMAGE, 1, additional damage! Inflicted%2%d damage on%1%s, SELF_ATTACK_HPDAMAGE,
SELF_COMBO_BONUSDAMAGE, 2, additional damage! Inflicted%d damage, SELF_ATTACK_HPDAMAGE,
ENEMY_COMBO_BONUSDAMAGE, 1, additional damage! Damaged from%1%s to%2%d, ENEMY_ATTACK_HPDAMAGE,
ENEMY_COMBO_BONUSDAMAGE, 2, additional damage! Damaged by%d, ENEMY_ATTACK_HPDAMAGE,
SELF_COVER, 1,%s covered! , SYSTEM_NOTIFY,
Protected by PARTY_COVER, 1,%s! , SYSTEM_NOTIFY,
PARTY_COVER, 2,%1%s covered%2%s! , SYSTEM_NOTIFY,
ENEMY_COVER, 2,%1%s covered%2%s! , SYSTEM_NOTIFY,
SELF_SKILL_ACTION_BONUS, 1, Skill Bonus! , SELF_SKILLUSE, 1,
PARTY_SKILL_ACTION_BONUS, 1, <action name> skill bonus! , PARTY_SKILLUSE, 1,
ENEMY_SKILL_ACTION_BONUS, 1, <action name> skill bonus! , ENEMY_SKILLUSE, 1,
SELF_FALLDAMAGE, 1,%1%s fell and took%2%d HP damage, SYSTEM_NOTIFY,
SELF_DEAD, 1,%s died! , SELF_DEAD,
ENEMY_DEAD, 1,%s died! , ENEMY_DEAD,
PARTY_DEAD, 1,%s died! , PARTY_DEAD,
SELF_DEAD, 2,%s fainted! , SELF_DEAD,
ENEMY_DEAD, 2,%s fainted! , ENEMY_DEAD,
PARTY_DEAD, 2,%s fainted! , PARTY_DEAD,
SELF_DEAD, 11,%s died instantly! , SELF_DEAD,
ENEMY_DEAD, 11,%s died instantly! , ENEMY_DEAD,
PARTY_DEAD, 11,%s died instantly! , PARTY_DEAD,
SELF_DEAD, 21,%s died and turned into ashes! , SELF_DEAD,
ENEMY_DEAD, 21,%s died and turned into ashes! , ENEMY_DEAD,
PARTY_DEAD, 21,%s died and turned into ashes! , PARTY_DEAD,
ENEMY_DEAD, 101,%s has been destroyed! , ENEMY_DEAD,
ENEMY_DEAD, 111,%s has been destroyed! , ENEMY_DEAD,
ENEMY_DEAD, 121,%s has been destroyed! , ENEMY_DEAD,
ENEMY_DEAD, 201,%s has disappeared! , ENEMY_DEAD,
ENEMY_DEAD, 211%s has disappeared! , ENEMY_DEAD,
ENEMY_DEAD, 221,%s has disappeared! , ENEMY_DEAD,
PARTY_RAISE, 0,%s has been revived! , SELF_CANCEL_CONDITION,
SELF_ASH, 1, turned into ashes! , SELF_ASH,
SELF_ASH, 2, It became ashes because all the flames were gone! , SELF_ASH,
PARTY_ASH, 1,%s turned into ashes! , PARTY_ASH,
PARTY_ASH, 2,%s became ashes because all the flames were gone! , PARTY_ASH,
SELF_LOST, 1, lost! , SELF_LOST,
SELF_LOST, 2, lost because all the flames are gone! , SELF_LOST,
PARTY_LOST, 1,%s lost! , PARTY_LOST,
PARTY_LOST, 2,%s was lost because all the flames were gone! , PARTY_LOST,
SELF_EXPGET, gained 1,%s experience, SELF_EXPGET,
SELF_EXPGET, lost experience points of 2,%s, SELF_EXPGET,
SELF_EXPGET, 3, Experience points required for leveling up have been accumulated. Let's head to the inn. , SELF_EXPGET,
SELF_EXPGET, 4, additionally gained%s experience, SELF_EXPGET,
SELF_EXPGET, 5, No more experience points due to level limit, SELF_EXPGET,
SELF_SOULPOINTGET, got 1,%s soul points, SELF_EXPGET,
SELF_SOULPOINTGET, 2, No more soul points can be obtained due to the upper limit of soul rank, SELF_EXPGET,
SELF_SOULPOINTGET, lost -1,%s soul points, SELF_EXPGET,
PARTY_EXPGET, 1,%1%s got%2%s experience, PARTY_EXPGET,
PARTY_EXPGET, 2,%1%s lost%2%s XP, PARTY_EXPGET,
PARTY_EXPGET, 3, Experience points required for leveling up have been accumulated. Let's head to the inn. , PARTY_LEVELUP,
PARTY_EXPGET, 4, in addition,%1%s gained%2%s experience, PARTY_EXPGET,
PARTY_EXPGET, 5,%1%s is the upper limit of the level, so you can not get any more experience points, PARTY_EXPGET,
#Item acquisition log,
SELF_ITEMGET, got 1,%s, SELF_ITEMGET,
Got SELF_ITEMGET, 2,%1%s,%2%d, SELF_ITEMGET,
SELF_ITEMGET, got 3,%s gold, SELF_ITEMGET,
I bought SELF_ITEMGET, 4,%s, SELF_ITEMGET,
SELF_ITEMGET, 5,%1%s purchased%2%d pieces, SELF_ITEMGET,
SELF_ITEMGET, 6,%s exchanged, SELF_ITEMGET,
SELF_ITEMGET, 7,%1%s was exchanged for%2%d pieces, SELF_ITEMGET,
SELF_ITEMGET, 8, additionally got%s gold, SELF_ITEMGET,
I got SELF_ITEMGET, 9,%1%s%2%d sheets, SELF_ITEMGET,
SELF_ITEMGET, 10, got%d points of MAC points, SELF_ITEMGET,
SELF_ITEMGET, 11, additionally got%d points of MAC points, SELF_ITEMGET,
SELF_ITEMGET, got%2%s%3%d with support of 12,%1%s, SELF_ITEMGET,
I got SELF_ITEMGET, 13,%1%s,%2%s, SELF_ITEMGET,
SELF_ITEMGET, 14, I got%1%s and%2%s as a stage clear reward, SELF_ITEMGET,
SELF_ITEMGET, 15, Stage Clear Daily rewards for%1%s and%2%s, SELF_ITEMGET,
SELF_ITEMGET, 16, Stage Clear Evaluation A Obtained%1%s and%2%s in the first achievement reward, SELF_ITEMGET,
SELF_ITEMGET, 17, Stage Clear Evaluation S Obtained%1%s and%2%s in the first achievement reward, SELF_ITEMGET,
SELF_ITEMGET, 18, I got%1%s and%2%s in the area clear first achievement reward, SELF_ITEMGET,
SELF_ITEMGET, 19, Area Clear Evaluation A Obtained%1%s and%2%s in the first achievement reward, SELF_ITEMGET,
SELF_ITEMGET, 20, Area Clear Evaluation S Obtained%1%s and%2%s in the first achievement reward, SELF_ITEMGET,
SELF_ITEMGET, 21,%1%s was sent to the reward receiver due to inventory limit, SELF_ITEMGET,
SELF_ITEMGET, -207, inventory full, SYSTEM_WARNING,
SELF_ITEMGET, -230, The item is currently unavailable, SYSTEM_WARNING,
#Item usage log,
SELF_ITEMUSE, 1, item used, SELF_ITEMUSE, 1,
PARTY_ITEMUSE, 1, <action name> used an item, PARTY_ITEMUSE, 1,
ENEMY_ITEMUSE, 1, <action name> used an item, ENEMY_ITEMUSE, 1,
SELF_ITEMUSE, 2, HP recovery was not effective, SELF_ITEMUSE, 1,
PARTY_ITEMUSE, 2, <action name> had no HP recovery effect, PARTY_ITEMUSE, 1,
ENEMY_ITEMUSE, 2, <action name> was not affected by HP recovery, ENEMY_ITEMUSE, 1,
SELF_HEALLIFE, HP of 1,%1%s recovered by%2%d, SELF_HEALLIFE,
ENEMY_HEALLIFE, HP of 1,%1%s recovered by%2%d, ENEMY_HEALLIFE,
SELF_ITEMENCHANT, 1, <target name> routed and <action name> security was activated, SYSTEM_IMPORTANCE, 1,
PARTY_ITEMENCHANT, 1, <target name> routed and <action name> security was activated, SYSTEM_IMPORTANCE, 1,
ENEMY_ITEMENCHANT, 1, <target name> routed and <action name> security was activated, SYSTEM_IMPORTANCE, 1,
PARTY_HEALLIFE, HP of 1,%1%s recovered by%2%d, PARTY_HEALLIFE,
SELF_HEALMP, MP of 1,%1%s recovered by%2%d, SELF_HEALMAGIC,
PARTY_HEALMP, MP of 1,%1%s recovered by%2%d, PARTY_HEALMAGIC,
ENEMY_HEALMP, MP of 1,%1%s recovered by%2%d, ENEMY_HEALMAGIC,
SELF_HEALCON, 1,%1%s condition recovered by%2%d, SYSTEM_NOTIFY,
PARTY_HEALCON, 1,%1%s condition recovered by%2%d, SYSTEM_NOTIFY,
ENEMY_HEALCON, 1,%1%s condition recovered by%2%d, SYSTEM_NOTIFY,
SELF_HEALCON, 2,%1%s condition decreased by%2%d, SYSTEM_NOTIFY,
PARTY_HEALCON, 2,%1%s condition decreased by%2%d, SYSTEM_NOTIFY,
ENEMY_HEALCON, 2,%1%s condition decreased by%2%d, SYSTEM_NOTIFY,
SELF_HEALCON, 3,%1%s satiety recovered by%2%d, SYSTEM_NOTIFY,
PARTY_HEALCON, 3,%1%s satiety recovered by%2%d, SYSTEM_NOTIFY,
ENEMY_HEALCON, 3,%1%s satiety recovered by%2%d, SYSTEM_NOTIFY,
SELF_HEALCON, 4,%1%s satiety decreased by%2%d, SYSTEM_NOTIFY,
PARTY_HEALCON, 4,%1%s satiety decreased by%2%d, SYSTEM_NOTIFY,
ENEMY_HEALCON, 4,%1%s satiety decreased by%2%d, SYSTEM_NOTIFY,
SELF_HEALAP, OD of 1,%1%s recovered by%2%d, SYSTEM_NOTIFY,
PARTY_HEALAP, OD of 1,%1%s recovered by%2%d, SYSTEM_NOTIFY,
ENEMY_HEALAP, OD of 1,%1%s recovered by%2%d, SYSTEM_NOTIFY,
SELF_HEALAP, OD of 2,%1%s decreased by%2%d, SYSTEM_NOTIFY,
PARTY_HEALAP, OD of 2,%1%s decreased by%2%d, SYSTEM_NOTIFY,
ENEMY_HEALAP, OD of 2,%1%s decreased by%2%d, SYSTEM_NOTIFY,
SELF_HEALAC, GP of 1,%1%s recovered by%2%d, SYSTEM_NOTIFY,
PARTY_HEALAC, GP of 1,%1%s recovered by%2%d, SYSTEM_NOTIFY,
ENEMY_HEALAC, GP of 1,%1%s recovered by%2%d, SYSTEM_NOTIFY,
#Buff related logs,
SELF_BUFF_START, GENERIC, <buff name> effect was applied, SELF_BUFF_START, 1,
SELF_BUFF_START_FROM_ENEMY, GENERIC, <buff name> effect from <action name>, SELF_BUFF_START, 1,
SELF_BUFF_START_FROM_ALLY, GENERIC, <buff name> effected from <action name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, GENERIC, <target name> has the effect of <buff name>, PARTY_BUFF_START, 1,
PARTY_BUFF_START_FROM_ENEMY, GENERIC, <action name> to <target name> was affected by <buff name>, PARTY_BUFF_START, 1,
PARTY_BUFF_START_FROM_ALLY, GENERIC, <action name> applied the effect of <buff name> to <target name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, GENERIC, <target name> has the effect of <buff name>, ENEMY_BUFF_START, 1,
ENEMY_BUFF_START_FROM_SELF, GENERIC, <target name> with <buff name> effect, ENEMY_BUFF_START, 1,
ENEMY_BUFF_START_FROM_ALLY, GENERIC, <action name> applied the effect of <buff name> to <target name>, ENEMY_BUFF_START, 1,
ENEMY_BUFF_START_FROM_ENEMY, GENERIC, <action name> applied the effect of <buff name> to <target name>, ENEMY_BUFF_START, 1,
The effects of SELF_BUFF_END, GENERIC, <buff name> have ended, SELF_BUFF_END, 1,
<buff name> of PARTY_BUFF_END, GENERIC, <action name> has been released. , PARTY_BUFF_END, 1,
ENEMY_BUFF_END, GENERIC, <buff name> of <target name> has expired, ENEMY_BUFF_END, 1,
SELF_BUFF_FAILED, GENERIC, <buff name> had no effect, SELF_BUFF_FAILED, 1,
PARTY_BUFF_FAILED, GENERIC, <target name> did not have the effect of <buff name>, PARTY_BUFF_FAILED, 1,
ENEMY_BUFF_FAILED, GENERIC, <target name> was not affected by <buff name>, ENEMY_BUFF_FAILED, 1,
Received SELF_BUFF_START, 2, <buff name>, SELF_BUFF_START, 1,
SELF_BUFF_START_FROM_ENEMY, 2, received <buff name> from <action name>, SELF_BUFF_START, 1,
SELF_BUFF_START_FROM_ALLY, 2, received <buff name> from <action name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, 2, <target name> received <buff name>, PARTY_BUFF_START, 1,
PARTY_BUFF_START_FROM_ENEMY, 2, <action name> to <target name> received <buff name>, PARTY_BUFF_START, 1,
PARTY_BUFF_START_FROM_ALLY, 2, <action name> received <buff name> on <target name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 2, <target name> received <buff name>, ENEMY_BUFF_START, 1,
ENEMY_BUFF_START_FROM_SELF, 2, <target name> multiplied by <buff name>, ENEMY_BUFF_START, 1,
ENEMY_BUFF_START_FROM_ALLY, 2, <action name> multiplied <target name> by <buff name>, ENEMY_BUFF_START, 1,
ENEMY_BUFF_START_FROM_ENEMY, 2, <action name> multiplied <target name> by <buff name>, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 2, <buff name> has been cured, SELF_BUFF_END, 1,
PARTY_BUFF_END, 2, <buff name> of <target name> has been cured, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 2, <buff name> of <target name> has been cured, ENEMY_BUFF_END, 1,
SELF_BUFF_FAILED, 2, <buff name> doesn't seem to work, SELF_BUFF_FAILED, 1,
PARTY_BUFF_FAILED, 2, <target name> doesn't seem to have the effect of <buff name>, PARTY_BUFF_FAILED, 1,
ENEMY_BUFF_FAILED, 2, <target name> doesn't seem to have the effect of <buff name>, ENEMY_BUFF_FAILED, 1,
SELF_BUFF_START, 3, received <buff name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, 3, <target name> received <buff name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 3, <target name> received <buff name>, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 3, <buff name> has been cured, SELF_BUFF_END, 1,
PARTY_BUFF_END, 3, <buff name> of <target name> has been cured, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 3, <buff name> of <target name> has been cured, ENEMY_BUFF_END, 1,
SELF_BUFF_FAILED, 3, <buff name> had no effect, SELF_BUFF_FAILED, 1,
PARTY_BUFF_FAILED, 3, <target name> had no effect of <buff name>, PARTY_BUFF_FAILED, 1,
ENEMY_BUFF_FAILED, 3, <target name> was not affected by <buff name>, ENEMY_BUFF_FAILED, 1,
SELF_BUFF_START, 4, Sleeped, SELF_BUFF_START, 1,
PARTY_BUFF_START, 4, <target name> was put to sleep, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 4, <target name> was put to sleep, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 4, Woke up, SELF_BUFF_END, 1,
PARTY_BUFF_END, 4, <target name> woke up, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 4, <target name> woke up, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 5, <buff name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, 5, <target name> is <buff name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 5, <target name> is <buff name>, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 5, <buff name> has been cured, SELF_BUFF_END, 1,
PARTY_BUFF_END, 5, <target name> is cured by <buff name>, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 5, <target name> is cured by <buff name>, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 6, Petrified, SELF_BUFF_START, 1,
PARTY_BUFF_START, 6, <target name> is petrified, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 6, <target name> is petrified, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 6, <buff name> has been cured, SELF_BUFF_END, 1,
PARTY_BUFF_END, 6, <target name> is cured by <buff name>, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 6, <target name> is cured by <buff name>, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 7, <buff name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, 7, <target name> is <buff name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 7, <target name> is <buff name>, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 7, regained sanity, SELF_BUFF_END, 1,
PARTY_BUFF_END, 7, <target name> has regained sanity, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 7, <target name> has regained sanity, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 8, lost light, SELF_BUFF_START, 1,
PARTY_BUFF_START, 8, <target name> lost light, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 8, <target name> lost light, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 8, regained light, SELF_BUFF_END, 1,
PARTY_BUFF_END, 8, <target name> regained light, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 8, <target name> regained light, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 9, fainted, SELF_BUFF_START, 1,
PARTY_BUFF_START, 9, <target name> fainted, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 9, <target name> fainted, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 9, regained consciousness, SELF_BUFF_END, 1,
PARTY_BUFF_END, 9, <target name> regained consciousness, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 9, <target name> regained consciousness, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 10, Stealth removed, SELF_BUFF_START, 1,
ENEMY_BUFF_START, 10, <target name> unstealthed, ENEMY_BUFF_START, 1,
SELF_BUFF_START, 11, received <buff name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, 11, <target name> also received <buff name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 11, <target name> also received <buff name>, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 11, <buff name> has been cured, SELF_BUFF_END, 1,
PARTY_BUFF_END, 11, <buff name> of <target name> has been cured, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 11, <buff name> of <target name> has been cured, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 12, critical hit! , ENEMY_ATTACK_HPDAMAGE, 1,
SELF_BUFF_END, 12, 12, ENEMY_ATTACK_HPDAMAGE,
SELF_BUFF_START, 13, <buff name> has been applied, SELF_BUFF_START, 1,
SELF_BUFF_END, 13, ,, SELF_BUFF_END,
SELF_BUFF_START, 14, lost OD after receiving <buff name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, 14, <target name> lost OD due to <buff name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 14, <target name> received <buff name>, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 14, <buff name> has been cured, SELF_BUFF_END, 1,
PARTY_BUFF_END, 14, <buff name> of <target name> has been cured, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 14, <buff name> of <target name> has been cured, ENEMY_BUFF_END, 1,
SELF_BUFF_FAILED, 14, <buff name> had no effect, SELF_BUFF_FAILED, 1,
PARTY_BUFF_FAILED, 14, <target name> had no effect of <buff name>, PARTY_BUFF_FAILED, 1,
ENEMY_BUFF_FAILED, 14, <target name> was not affected by <buff name>, ENEMY_BUFF_FAILED, 1,
SELF_BUFF_START, 15, armor durability reduced, SELF_BUFF_START, 1,
PARTY_BUFF_START, 15, <target name> armor durability reduced, PARTY_BUFF_START, 1,
SELF_BUFF_END, 15, SELF_BUFF_END,
PARTY_BUFF_END, 15, PARTY_BUFF_END, 1,
SELF_BUFF_START, 16, Weapon durability reduced, SELF_BUFF_START, 1,
PARTY_BUFF_START, 16, <target name> weapon durability reduced, PARTY_BUFF_START, 1,
SELF_BUFF_END, 16, ,, SELF_BUFF_END,
PARTY_BUFF_END, 16, ,, PARTY_BUFF_END, 1,
SELF_BUFF_START, 17, Weapons and armor durability reduced, SELF_BUFF_START, 1,
PARTY_BUFF_START, 17, The durability of weapons and armor of <target name> has been reduced, PARTY_BUFF_START, 1,
SELF_BUFF_END, 17, ,, SELF_BUFF_END,
PARTY_BUFF_END, 17, ,, PARTY_BUFF_END, 1,
SELF_BUFF_START, 18, Sanity changed, SELF_BUFF_START, 1,
SELF_BUFF_END, 18, ,, SELF_BUFF_END,
SELF_BUFF_END, 19, <buff name> has been released. , SELF_BUFF_END, 1,
PARTY_BUFF_END, 19, <buff name> of <action name> has been released. , PARTY_BUFF_END, 1,
<buff name> of ENEMY_BUFF_END, 19, <target name> has been released. , ENEMY_BUFF_END, 1,
SELF_BUFF_START, 20, <target name> is now <buff name>. , SELF_BUFF_START, 1,
ENEMY_BUFF_START, 20, <target name> is now <buff name>. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 20 ,, SELF_BUFF_END,
ENEMY_BUFF_END, 20, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 21, ,, SELF_BUFF_START, 1,
SELF_BUFF_END, 21, seems to have been skipped somewhere. , SELF_BUFF_END,
SELF_BUFF_START, 22, Ska! , SELF_BUFF_START,
SELF_BUFF_END, 22 ,, SELF_BUFF_END,
PARTY_BUFF_START, 22 ,, PARTY_BUFF_START,
PARTY_BUFF_END, 22 ,, PARTY_BUFF_END,
ENEMY_BUFF_START, 22 ,, ENEMY_BUFF_START,
ENEMY_BUFF_END, 22 ,, ENEMY_BUFF_END,
SELF_BUFF_START, 23, Ska! I'm not motivated today, SELF_BUFF_START,
SELF_BUFF_END, 23 ,, SELF_BUFF_END,
PARTY_BUFF_START, 23 ,, PARTY_BUFF_START,
PARTY_BUFF_END, 23 ,, PARTY_BUFF_END,
ENEMY_BUFF_START, 23 ,, ENEMY_BUFF_START,
ENEMY_BUFF_END, 23 ,, ENEMY_BUFF_END,
SELF_BUFF_START, 24, partially petrified, SELF_BUFF_START, 1,
PARTY_BUFF_START, 24, <target name> is partially petrified, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 24, <target name> is partially petrified, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 24, <buff name> has been cured, SELF_BUFF_END, 1,
PARTY_BUFF_END, 24, <target name> is cured by <buff name>, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 24, <target name> is cured by <buff name>, ENEMY_BUFF_END, 1,
SELF_BUFF_END, 25, Appeared, SELF_BUFF_END, 1,
PARTY_BUFF_END, 25, <target name> has appeared, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 25, <target name> has appeared, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 26, <buff name>, SELF_BUFF_START, 1,
SELF_BUFF_END, 26 ,, SELF_BUFF_END,
SELF_BUFF_START, 27, Petrified, SELF_BUFF_START, 1,
PARTY_BUFF_START, 27, <target name> is petrified, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 27, <target name> is petrified, ENEMY_BUFF_START, 1,
SELF_BUFF_START, 98, * The open-air display shelves shook and the product fell by itself *, TRAP_EXEC, 1,
PARTY_BUFF_START, 98 ,, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 98 ,, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 98 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 98 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 98 ,, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 99, <buff name>, SELF_BUFF_START, 1,
PARTY_BUFF_START, 99, <buff name>, PARTY_BUFF_START, 1,
ENEMY_BUFF_START, 99, <buff name>, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 99 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 99 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 99 ,, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 100, <action name> began to build up, SELF_BUFF_START, 1,
ENEMY_BUFF_START, 100, <action name> began to build up, ENEMY_BUFF_START, 1,
SELF_BUFF_END, 100, <action name> has accumulated power, SELF_BUFF_END, 1,
ENEMY_BUFF_END, 100, the power of <action name> has accumulated, ENEMY_BUFF_END, 1,
SELF_BUFF_START, 101, <action name> started to accumulate damage, SELF_BUFF_START, 1,
SELF_BUFF_END, 101, <action name> damage accumulated, SELF_BUFF_END, 1,
Information on SELF_BUFF_START, 901, skill <buff name> has been updated. The current situation is 1. , SELF_BUFF_START, 1,
For PARTY_BUFF_START, 901, <target name>, the information for the skill <buff name> has been updated. The current situation is 1. , PARTY_BUFF_START, 1,
For ENEMY_BUFF_START, 901, <target name>, the information for the skill <buff name> has been updated. The current situation is 1. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 901 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 901 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 901 ,, ENEMY_BUFF_END, 1,
Information on SELF_BUFF_START, 902, skill <buff name> has been updated. The current situation is 2. , SELF_BUFF_START, 1,
For PARTY_BUFF_START, 902, <target name>, the information for the skill <buff name> has been updated. The current situation is 2. , PARTY_BUFF_START, 1,
For ENEMY_BUFF_START, 902, <target name>, the information for the skill <buff name> has been updated. The current situation is 2. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 902 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 902 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 902 ,, ENEMY_BUFF_END, 1,
Information on SELF_BUFF_START, 903, skill <buff name> has been updated. The current situation is 3. , SELF_BUFF_START, 1,
For PARTY_BUFF_START, 903, <target name>, the information for the skill <buff name> has been updated. The current situation is 3. , PARTY_BUFF_START, 1,
For ENEMY_BUFF_START, 903, <target name>, the information for the skill <buff name> has been updated. The current situation is 3. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 903 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 903 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 903 ,, ENEMY_BUFF_END, 1,
Information on SELF_BUFF_START, 904, skill <buff name> has been updated. The current situation is 4. , SELF_BUFF_START, 1,
For PARTY_BUFF_START, 904, <target name>, the information for the skill <buff name> has been updated. The current situation is 4. , PARTY_BUFF_START, 1,
For ENEMY_BUFF_START, 904, <target name>, the information for the skill <buff name> has been updated. The current situation is 4. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 904 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 904 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 904 ,, ENEMY_BUFF_END, 1,
Information on SELF_BUFF_START, 905, skill <buff name> has been updated. The current situation is 5. , SELF_BUFF_START, 1,
For PARTY_BUFF_START, 905, <target name>, the information for the skill <buff name> has been updated. The current situation is 5. , PARTY_BUFF_START, 1,
For ENEMY_BUFF_START, 905, <target name>, the information for the skill <buff name> has been updated. The current situation is 5. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 905 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 905 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 905 ,, ENEMY_BUFF_END, 1,
Information on SELF_BUFF_START, 906, skill <buff name> has been updated. The current situation is 6. , SELF_BUFF_START, 1,
For PARTY_BUFF_START, 906, <target name>, the information for the skill <buff name> has been updated. The current situation is 6. , PARTY_BUFF_START, 1,
For ENEMY_BUFF_START, 906, <target name>, the information for the skill <buff name> has been updated. The current situation is 6. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 906 ,, SELF_BUFF_END, 1,
PARTY_BUFF_END, 906 ,, PARTY_BUFF_END, 1,
ENEMY_BUFF_END, 906 ,, ENEMY_BUFF_END, 1,
Information on SELF_BUFF_START, 907, skill <buff name> has been updated. The current situation is 7. , SELF_BUFF_START, 1,
For PARTY_BUFF_START, 907, <target name>, the information for the skill <buff name> has been updated. The current situation is 7. , PARTY_BUFF_START, 1,
For ENEMY_BUFF_START, 907, <target name>, the information for the skill <buff name> has been updated. The current situation is 7. , ENEMY_BUFF_START, 1,
SELF_BUFF_END, 907 ,, SELF_BUFF_END, 1,
