#,シリアルID,名前
#,,
#,,
#,1,2
#,1,
#,1,2
#,1,
#,,
301202,Verification: Warrior armor 3,
301203,Confirmation Warrior Leg: 1203,
301204,Garusha leggings,
301205,Karabari Leg: 1204,
301206,Karabari Leg: 1205,
301207,Dig leggings,
301208,Po's Eustis leggings,
301301,Studded Leather Leggings,
301302,Spiked Leather Leggings,
301303,Soil Mall leggings,
301304,Pinion leggings,
301305,Karabari Leg: 1303,
301306,Gale leggings,
301308,Shiv PANA leggings,
301309,Manual Fe leggings,
301310,Pabi er da leggings,
301401,Half-Plate Greaves,
301402,Run Chez shake jet,
301403,Karabari Leg: 1403,
301404,Karabari Leg: 1404,
301405,Serve leggings,
301406,Inn brace leggings,
301407,Diffuser shake Ett,
301501,Shadow Fold,
301502,Of Dan Fold,
301503,Confirmation Warrior Leg: 1502,
301504,Frontier Fold,
301505,Rush Fold,
301601,Gold Chain Leggings,
301602,Wieland leggings,
301603,[RD] gold chain leggings,
301604,Relief leggings,
301701,Iron Scale 2 Legs,
301801,Knight Plate 2 Greaves,
301802,★ lead-follower Tew de Bottoms,
301901,Rivet Cuisse,
301902,Zuiminakyuisu,
301903,[Of Muma rivet Kyuisu,
301904,Gravity Kyuisu,
302001,Declaire Leggings,
302002,[Of Muma] di client leggings,
302004,Oh segment leggings,
302101,Steel 2 Legs,
302102,Shura leggings,
302201,Verification: Samurai-only armor 3,
302202,★ Komakudji-Koto,
302301,Verification: monarch dedicated Armor 3,
302401,Gras Beth leggings,
309101,Koj's Kyuisu [replica],
309901,Trembling Cuisse,
310101,Leather Slops,
310102,Scount Slops,
310103,Ranger Slops,
310104,Fortune Slops 2,
310105,Sturdy Leather Slops,
310106,Tracker Ropes,
310107,Eonsuroppusu,
310108,Illusion pants,
310109,[RD] Suroppusu,
310301,Hard Bottoms,
310302,Hard Bottoms 2,
310303,Hard Bottoms 3,
310304,Hard Bottoms 4,
310305,Hard Bottoms 5,
310306,Hard Bottoms of Hope,
310307,Hard Bottoms of Speed,
310308,Force Bottoms,
310309,Demonic Bottoms,
310310,My Guratori Bottoms,
310311,Soniobotomuzu,
310401,Strong Slops,
310402,Studded Slops,
310403,Hiking Slops,
310404,Ignus Slops,
310405,Demon Slops,
310406,Hard Strong Slops,
310407,Strong Slops of Thieves,
310408,Tea Bottoms,
310501,Rogue Tights,
310502,Lamellar Tights,
310503,Druid Tights,
310504,Sylvan Tights,
310505,Gale Long Tights,
310506,Sturdy Rogue Tights,
310507,Thief Rogue Tights,
310508,Kaya Night tights,
310509,Stray tights,
310510,Lacus par Bottoms,
310511,Vurottotaitsu,
310512,Desa Fio tights,
310513,Hakeem tights,
310601,★Carnage Pants (Black),
310602,★Carnage Pants (Blue),
310603,★Carnage Pants (Red),
310604,★Carnage Pants (Green),
310605,★Carnage Pants (Yellow),
311001,Ranger's Slops,
311002,Light Ranger Slops,
311003,Delight Bottoms,
311004,Dawn pants,
311101,Bandit Suit Greaves,
311102,Hind lance tights,
311103,Grants leggings,
311201,Fortune Leggings,
311202,Les Very Keck scan,
311203,Trick leggings,
311204,Spring tights,
311301,Bandit Suit 2 Greaves,
311401,★ permanent and lower garment,
311501,Low Vernon tights,
311502,Suroppusu of Ibara避,
311503,Faye rear pants,
311504,Enhanced Bottoms,
319001,Harness Variation 1 Greaves,
319002,Quonteaux Tights,
319003,Võru § timer Bottoms,
319004,[Of Muma] Kuuntotaitsu,
319005,Maraschino pants,
319901,Decrepit Leather Slops,
320101,Mage Kecks,
320102,Professor Kecks,
320103,Brink Kecks,
320104,Deep Kecks,
320105,Necromancer Kecks,
320106,Hard Mage Kecks,
320107,Old Kecks,
320108,Akuchinazubon,
320109,[RD] Meijikekkusu,
320110,Sage Keck scan,
320201,Slops,
320202,Slops 2,
320203,Slops 3,
320204,Slops 4,
320205,Sturdy Hose,
320206,Slops of Knowledge,
320207,Di Mi lure Keck scan,
320208,Annulus Keck scan,
320301,Enchanted Kecks,
320302,Wizard Kecks,
320303,Adept Kecks,
320304,Libation Kecks,
320305,Hard Enchanted Kecks,
320306,Enchanted Kecks of Knowledge,
320307,Holiness Kecks,
320308,Charmed Kecks,
320309,Suroppusu of large Mage,
320310,Diffusion Tze door pants,
320311,[RD] Enchanted Keck scan,
320401,Black Slops,
320402,Black Pants 2,
320403,Black Pants 3,
320404,Black Pants 4,
320405,Black Slops of Knowledge,
320406,Di binary slop scan,
320407,Storage Slops,
320408,Magical Keck scan,
320409,[RD] black slop scan,
320410,Witch Keck scan,
320411,Scorching Black Slops,
320412,Welling Black Slops,
320413,Squall Black Slops,
320414,Fertility Black Slops,
320415,Phantom Keck scan,
320501,Scholar Kecks,
320502,Mystic Kecks,
320503,Holy Kecks,
320504,Sage's Kecks,
320505,Wise Kecks,
320506,Urukakekkusu,
320507,Sonju Keck scan,
320508,Recaptured Slops,
320601,★Thieval Brais,
320602,★Red Soil Brais,
320603,★Thieval Brais (Red),
320604,★Thieval Brais (Blue),
320605,★Thieval Brais (Green),
320701,★Magisa BraisNA,
320702,★Magisa Brais (Purple),
320703,★Magisa Brais (Green),
320704,★Magisa Brais (Orange),
320705,★Magisa Brais (Black),
320751,★Magisa Brais,
320801,Favole Kecks,
320802,[Of Muma] Hua Bule Keck scan,
320804,Oh segment Keck scan,
320810,Prophet Kecks,
320811,[RD] Prophet Keck scan,
320812,Credito Keck scan,
320901,Robe 5 Greaves,
321001,Wise Suit Greaves,
321002,★ veil Magus Pants,
321101,Priest Robe Greaves,
321201,Leg Tunic Greaves,
321202,Click Redo slop scan,
321301,Priest Robe 2 Greaves,
321401,Silk Habit Legs,
321402,Liberty Keck scan,
321501,Tunic Legs 2,
321502,Karabari Leg: 21502,
321503,Karabari Leg: 21503,
321504,Ditoakekkusu,
321601,Silk Habit 2 Legs,
321602,Grace leggings,
321701,Wizard Slops,
321702,High Wizard Slops,
321703,Punish pants,
321705,Deal over Kulm Keck scan,
321801,Wise Suit 2 Greaves,
322001,Confirmation: the priest dedicated Armor 3,
322301,Der Eel slop scan,
322302,Ju Jun Keck scan,
329901,Diarrhea Kecks,
340501,Special Pumpkin Pants,
350101,Traveler Pants,
350201,Tourist Pants,
350301,Elven Slacks,
350401,Elven Shorts,
350501,Worker Shorts,
350601,Dwarf Default Legs (F),
350701,Little Pants,
350801,Tiny Skirt,
350901,Gnome Default Legs (M),
351001,Waist Protector,
352101,Adventure Pants,
352201,Pioneer Pants,
352301,High Elven Slacks,
352401,High Elven Tights,
352501,Meister Pants,
352601,Dwarf Legs (F),
352701,Pretty Pants,
352801,Cutie Skirt,
352901,Gnome Legs (M),
353001,Elegance Pants,
354101,★Classic Adventurer Pants,
354102,★Classic Pioneer Pants,
354103,★Classic High Elven Slacks,
354104,★Classic High Elven Tights,
354105,★Classic Meister Pants,
354106,★Classic Dwarf (F) Greaves,
354107,★Classic Pretty Pants,
354108,★Classic Cute Shirt,
354109,★Classic Gnome (M) Greaves,
354110,★Classic Elegant Pants,
360101,★General Hose,
360102,★General Hose (Violet),
360103,★General Hose (Blue),
360104,★General Hose (Green),
360105,★General Hose (Yellow),
360106,★Buccaneer Pants,
360201,★Traveler's Trousers,
360202,★Tourist Trousers,
360203,★Elven Slacks,
360204,★Elven Shorts,
360205,★Worker Trousers,
360206,★Pants (Dwarf F),
360207,★Little Trousers,
360208,★Tiny Skirt,
360209,★Waist Guard (Gnome M),
360210,★Waist Protector,
360701,★Tort Pants,
360702,★ Florham Bottoms,
360801,★Gothic Doll Under,
360901,★Kobold Teal Pants,
360902,★ chrome Kobold tail pants,
361001,★Jester Bottoms,
361002,★ hard Publicis Ray Bottoms,
361101,★Testament Shorts,
361201,★Hersant Steam Bottoms,
361202,★ Goraguwaka Bottoms,
361301,★Genius Pants,
361401,★Holy Light Hose,
362001,★Brilliant Pants,
362002,★ Brilliant pants Madame,
362101,★Rouge Sorcie Kecks,
362201,★Agent Bottoms,
362202,★ Warme Rio Bottoms,
362301,DS Legs Test: 3623,
362401,DS Legs Test: 3624,
362501,DS Legs Test: 3625,
362502,★ dark Merchant Bottoms,
362601,DS Legs Test: 3626,
362701,★ Aix queue conditioners pants,
362801,★ Hysteria under,
362901,★ Alpes tail pants,
363001,★ Dark Knight Fold,
363101,★ Miyabikyahan,
363201,★ Ney Val Officers slacks,
363202,★ Blue Knight fold,
363203,★ Blue Knight skirt,
363301,★ Wind Breaker pants,
363401,★ disk All pants,
363601,★ abstinence of Masou under clothing,
363602,★ light master slop scan,
363701,★ Horai Roman style hakama,
363801,★ FR-A4 Bottoms,
363901,★ Mifuyunhakama,
364001,★ Elixir searcher Bottoms,
364201,★ night Layer Bottoms,
364301,★ zero Burichizu,
364302,★ Virumu-Burichizu,
364401,★ Guranturia Bottoms,
364501,☆ Shadow Fold,
364502,☆ Bloody shake jet,
364503,☆ steel shake jet,
364504,☆ Gold Chain Leggings,
364505,☆ mirror leggings,
364506,☆ daemon skin leggings,
364507,☆ full § IF leggings,
364551,☆ Suroppusu,
364552,☆ stardust lower garment of,
364553,☆ demo Nick Keck scan,
364554,☆ black slop scan,
364555,☆ Cardinals drop scan,
364556,☆ Holy Nesuke Tsu box,
364557,☆ resentment of the lower garment,
364558,☆ Kamukekkusu,
364559,☆ Prophet Keck scan,
364560,☆ wizard slop scan,
364601,☆ Desire Bottoms,
364602,☆ Survival slop scan,
364603,☆ Fortune leggings,
364604,☆ Gale hard Bottoms,
364605,☆ sprint tights,
364606,☆ Strong slop scan,
364607,☆ Bandit Bottoms,
364608,☆ hard Bottoms,
370101,Artifact Bottoms (Fighter),
370201,Artifact Bottoms (Thief),
370301,Artifact Bottoms (Mage),
370401,Artifact Bottoms (Priest),
380101,★Clear Greaves (Human M),
380102,★Clear Greaves (Human F),
380103,★Clear Greaves (Elf M),
380104,★Clear Greaves (Elf F),
380105,★Clear Greaves (Dwarf M),
380106,★Clear Greaves (Dwarf F),
380107,★Clear Greaves (Porkul M),
380108,★Clear Greaves (Porkul F),
380109,★Clear Greaves (Gnome M),
380110,★Clear Greaves (Gnome F),
380181,Of novice warrior metal Kyuisu,
380182,Suroppusu of underling thieves,
380183,Leather leggings of apprentice clergy,
380184,Kekkusu of apprentice magician,
380501,★Pumpkin Pants,
380601,★ Red Rum pants,
380602,Red Rum pants,
380603,Special Red Rum pants,
380801,★ Han loincloth,
380802,★ Blue Bikini Bottom,
380803,Han loincloth,
380804,Blue Bikini Bottom,
390101,★Disconcerting Greaves,
399999,Kimono Ⅱ leg for verification,
400101,Bracers,
400102,Solid Bracers,
400103,Gladiator Bracers,
400104,Elven Bracers,
400105,Hero Bracers,
400106,Crisis Bracers,
400107,Hekaton Bracers,
400108,Sturdy Solid Bracers,
400109,Admonishment Bracers,
400110,Skillful Bracers,
400111,Shake Thing Blazer,
400112,Demonic Blazer,
400113,Le Frize Blazer,
400114,Gurafiko Blazer,
400115,Pre-Vie Die Globe,
400116,[RD] Blazer,
400117,[RD] Solid Blazer,
400118,Solomon Grove,
400181,Gauntlet of Muso,
400192,Las Weserblick door glove,
400201,Bronze Gloves,
400202,Magic Gloves,
400203,Crimson Gloves,
400204,Gospel Gloves,
400205,Damascus Gloves,
400206,Crystal Gloves,
400207,Arms of Endurance,
400208,Light Metal Gloves,
400209,Veteran Bronze Gloves,
400210,Power Gloves,
400211,Veteran Light Metal Gloves,
400212,Invincible Bronze Gloves,
400301,Hard Bracers,
400302,Expert Bracers,
400303,Blood Bracers,
400304,Moon Bracers,
400305,Glory Bracers,
400306,Blessed Bracers,
400307,Sturdy Hard Bracers,
400308,[RD] hard Blazer,
400401,Gauntlets,
400402,Gauntlets 2,
400403,Gauntlets 3,
400404,Gauntlets 4,
400405,Gauntlets 5,
400406,Veteran Gauntlet,
400407,Magically Resistant Gauntlet,
400501,Steel Gauntlets,
400502,Knight Gauntlets,
400503,Iris Gauntlets,
400504,Phantom Gauntlets,
400505,General Gauntlets,
400506,Holy Gauntlets,
400507,Unawakened Forceps,
400508,Magically Resistant Steel Gauntlet,
400509,REM less Blazer,
400510,Vai Ze Gauntlet,
400601,Heat Haze Gauntlet,
400603,Aruba Blazer,
400801,Bronze 3 Gloves,
400802,Death Bae Ray Deployment Gauntlet,
400803,Kiki Riki Gauntlet,
400804,Karabari hand: 0803,
400805,Disk Let glove,
400806,Loud eggplant Gauntlet,
400901,Soldier Gloves,
400902,Royal Soldier Gloves,
400903,Tiger Homme Gauntlet,
400905,Schmidt Gauntlet,
401201,Chain Mittens,
401202,Verification: Warrior Armor 4,
401203,Healing gauntlet,
401204,Dread Gund,
401205,Karabari hand: 1204,
401206,Karabari hand: 1205,
401207,Galax Lian Globe,
401208,Russia views strike Globe,
401301,Studded Leather Bracers,
401302,Spiked Leather Bracers,
401303,Soil Mall Blazer,
401304,Hai Long Vinh door,
401305,Karabari hand: 1303,
401306,Gauntlet of mantis,
401307,Brave Li gauntlet,
401308,Shiv PANA glove,
401309,Fowl glove,
401310,Pabi er da Blazer,
401401,Half-Plate Gloves,
401402,Poi zone Nick Gauntlet,
401403,Karabari hand: 1403,
401404,Karabari hand: 1404,
401405,Suspension of 棍術,
401501,Shadow Gauntlets,
401502,Of Dan Gauntlet,
401503,Confirmation warrior hand: 1502,
401504,Frontier Gauntlet,
401505,Rush Gauntlet,
401601,Gold Chain Gloves,
401602,Wieland Blazer,
401603,[RD] Gold Chain Gloves,
401604,Relief Globe,
401701,Iron Scale 2 Hands,
401702,Hand-back of the blacksmith part,
401801,Knight Plate 2 Gloves,
401802,★ lead-follower Tew de Brace,
401901,Chrome Gauntlets,
401902,Cause I Li gauntlet,
401903,[Of Muma] chromium Gauntlet,
401904,Heavy shield soldiers Gauntlet,
402001,Braham Bracers,
402002,[Of Muma] Bram Blazer,
402004,Oh segment Blazer,
402101,Steel 2 Gloves,
402102,Hardy Gauntlet,
402201,Verification: Samurai-only armor 4,
402202,★ Komakudji-gauntlet,
402301,Verification: monarch-only armor 4,
402401,Gras Beth Grove,
409101,Koj's Gauntlet [replica],
409901,Fusion Gloves,
410101,Leather Gloves,
410102,Scout Gloves,
410103,Ranger Gloves,
410104,Fortune Gloves 2,
410105,God Hands,
410106,Illusion finger,
410107,Magical God Hand,
410301,Full Fingers,
410302,Full Fingers 2,
410303,Full Fingers 3,
410304,Full Fingers 4,
410305,Full Fingers 5,
410306,Martial Arts Gloves,
410307,Sturdy Full-Fingered Gloves,
410308,Artisan Gloves,
410309,Force finger,
410310,[RD] Full Finger,
410311,Soni Oh finger,
410401,Strong Mittens,
410402,Studded Mittens,
410403,Hiking Mittens,
410404,Ignus Mittens,
410405,Demon Mittens,
410406,Thief Strong Mittens,
410407,Redrum Boots,
410408,Special Redrum Boots,
410501,Splint Gloves,
410502,Lamellar Gloves,
410503,Druid Gloves,
410504,Sylvan Gloves,
410505,Thief Hands,
410506,Thief Splint Gloves,
410507,Recaptured Mittens,
410508,Kaya Night Globe,
410509,Beadohando,
410510,Lacus par finger,
410511,Vu lot finger,
410512,Desa Fio finger,
410513,Hakeem Globe,
410601,★Carnage Gloves (Black),
410602,★Carnage Gloves (Blue),
410603,★Carnage Gloves (Red),
410604,★Carnage Gloves (Green),
410605,★Carnage Gloves (Yellow),
411001,Ranger's Gloves,
411002,Light Ranger's Gloves,
411003,Delight finger,
411004,Dawn finger,
411101,Bandit Suit Gloves,
411102,Yunde of Iruna,
411103,Elisha of Yunde,
411104,Yunde of Arca,
411105,Seventh of Yunde,
411106,Steel Life Hand,
411107,Grants Grove,
411201,Fortune Gloves,
411202,Grove of fate,
411203,Les VERY hand,
411204,Trick Globe,
411205,Gauntlet of 剄流,
411301,Bandit Suit 2 Gloves,
411302,Gauntlet of flying blade,
411401,★ permanent and hand-back,
411501,Low Vernon finger,
411502,Shadow finger,
411503,Tray full finger,
411504,Shadow finger 2,
419001,Harness Variation 1 Gloves,
419002,Laivrim Gloves,
419003,Võru § timer finger,
419004,[Of Muma] live rim glove,
419005,Saratoga Grove,
419901,Exhaustion Gloves,
420101,Mage Hands,
420102,Professor Hands,
420103,Brink Hands,
420104,Deep Hands,
420105,Necromancer Hands,
420106,Shroud hand,
420107,[RD] Meiji hand,
420201,Bangles,
420202,Bangles 2,
420203,Bangles 3,
420204,Bangles 4,
420205,Sturdy Bangles,
420206,Di Mi lure bangle,
420207,[RD] bangle,
420301,Enchanted Band,
420302,Wizard Band,
420303,Adept Band,
420304,Libation Band,
420305,Good Grasp,
420306,Sturdy Enchanted Band,
420307,Holiness Gloves,
420308,Charmed Gloves,
420309,Old Hand,
420310,Diffusion Tze door hand,
420311,Seoul magic bangle,
420312,[RD] Enchanted hand,
420313,Sage Hand,
420401,Silver Bangles,
420402,Silver Bangles 2,
420403,Silver Bangles 3,
420404,Silver Bangles 4,
420405,Ring of the Magic Light,
420406,Sturdy Silver Bangles,
420407,Demon Bands,
420408,Di binary hand,
420409,Magical bangle,
420410,Madang gloves,
420411,Phantom hand,
420412,[RD] silver bangle,
420413,Witch hand,
420501,Scholar Hands,
420502,Mystic Hands,
420503,Holy Hands,
420504,Sage's Hands,
420505,Wise Hand,
420506,Urukahando,
420507,Sonju hand,
420601,★Thieval Cuffs,
420602,★Red Soil Cuffs,
420603,★Thieval Cuffs (Red),
420604,★Thieval Cuffs (Blue),
420605,★Thieval Cuffs (Green),
420701,★Magisa BanglesNA,
420702,★Magisa Bangles (Purple),
420703,★Magisa Bangles (Green),
420704,★Magisa Bangles (Orange),
420705,★Magisa Bangles (Black),
420751,★Magisa Bangles,
420801,Magician's Gloves,
420802,[Of Muma] Magician's hand,
420804,Oh segment hand,
420810,Prophet Hands,
420811,[RD] Prophet hand,
420812,Credito mittens,
420901,Robe 5 Gloves,
421001,Wise Suit Gloves,
421002,★ veil Magus-Grubbs,
421101,Priest Robe Gloves,
421201,Arm Tunic Arm,
421202,Thunk Eustis hand,
421301,Priest Robe 2 Gloves,
421401,Silk Habit Gloves,
421402,Daft Gauntlet,
421403,Treatment of gloves,
421501,Tunic Gloves 2,
421502,Karabari hand: 21502,
421503,Karabari hand: 21503,
421504,Ibeizuhando,
421601,Silk Habit 2 Gloves,
421602,File rank Blazer,
421603,High stream Blazer,
421701,Wizard Bangles,
421702,High Wizard Bangles,
421703,Punish hand,
421705,Deal over Kulm hand,
421801,Wise Suit 2 Gloves,
422001,Confirmation: the priest only armor 4,
422301,Karejji hand,
429901,Clumsy Gloves,
450101,Travel Bangles,
450201,Tourist Gloves,
450301,Elven Bangles,
450401,Elven Wrists,
450501,Worker Bangles,
450601,Dwarf Default Arms (F),
450701,Little Bangle,
450801,Tiny Bangle,
450901,Gnome Default Arms (M),
451001,Arm Protector,
452101,Adventure Gloves,
452201,Pioneer Gloves,
452301,High Elven Gloves,
452401,High Elven Wristband,
452501,Meister Gloves,
452601,Dwarf Arms (F),
452701,Pretty Wristband,
452801,Cutie Wristband,
452901,Gnome Arms (M),
453001,Elegance Wristband,
454101,★Classic Adventurer Gloves,
454102,★Classic Pioneer Gloves,
454103,★Classic High Elven Gloves,
454104,★Classic High Elven Wristbands,
454105,★Classic Pretty,
454106,★Classic Dwarf (F) Gloves,
454107,★Classic Pretty Wristband,
454108,★Classic Cute Wristband,
454109,★Classic Gnome (M) Gloves,
454110,★Classic Elegant Wristband,
460101,★General Gloves,
460102,★General Gloves (Violet),
460103,★General Gloves (Blue),
460104,★General Gloves (Green),
460105,★General Gloves (Yellow),
460106,★Buccaneer Gloves,
460201,★Traveler's Bangles,
460202,★Tourist Gloves,
460203,★Elven Gloves,
460204,★Elven Wristband,
460205,★Worker Bangles,
460206,★Bangles (Dwarf F),
460207,★Little Bangles,
460208,★Tiny Bangles,
460209,★Arm Guards (Gnome M),
460210,★Arm Protector,
460211,★Redrum Boots,
460701,★Tort Gloves,
460702,★ Flora Mugura ugly,
460801,★Gothic Doll Gloves,
460901,★Kobold Gloves,
460902,★ chrome Kobold glove,
461001,★Jester Gloves,
461002,★ hard Publicis Rei glove,
461101,★Testament Bangles,
461201,★Hersant Steam Gloves,
461202,★ Goraguwaka Hand,
461301,★Genius Gloves,
461401,★Holy Light Gloves,
462001,★Brilliant Gloves,
462002,★ Brilliant Globe Madame,
462101,★Rouge Sorcie Gloves,
462201,★Agent Gloves,
462202,★ Warme Rio glove,
462301,DS Arm Test: 4623,
462401,DS Arm Test: 46234,
462501,DS Arm Test: 4625,
462502,★ dark Merchant bangle,
462601,DS Arm Test: 4626,
462701,★ Aix queue conditioners glove,
462801,★ Hysteria Globe,
462901,★ Alpes Globe,
463001,★ Dark Knight Gauntlet,
463101,★ Miyabitekko,
463201,★ Ney Val Officers glove,
463202,★ Blue Knight Gauntlet,
463301,★ Wind Breaker Globe,
463401,★ disk All-glove,
463601,★ abstinence of Masou gloves,
463602,★ light master hand,
463701,★ Horai Roman style glove,
463801,★ FR-A4 Gauntlet,
463901,★ Mi Few down gauntlet,
464001,★ Elixir searcher glove,
464201,★ night layer glove,
464301,★ zero Gauntlet,
464302,★ Virumu Gauntlet,
464401,★ Guranturia-Grubbs,
464501,☆ Shadow Gauntlet,
464502,☆ Bloody Gauntlet,
464503,☆ steel gauntlet,
464504,☆ Gold Chain Gloves,
464505,☆ mirror Globe,
464506,☆ daemon skin glove,
464507,☆ full § IF glove,
464551,☆ bangle A,
464552,☆ stardust of gloves,
464553,☆ Demonic list,
464554,☆ black bangle,
464555,☆ Cardinal Grove,
464556,☆ Holy Loch hand,
464557,☆ grudge of gloves,
464558,☆ Calm Globe,
464559,☆ Prophet hand,
464560,☆ wizard bangle,
464601,☆ Desire finger,
464602,☆ Survival finger,
464603,☆ Fortune Globe,
464604,☆ Gale glove,
464605,☆ sprint Globe,
464606,☆ Strong mittens,
464607,☆ Bandit Gloves,
464608,☆ Full Finger,
470101,Artifact Arm Guards (Fighter),
470201,Artifact Arm Guards (Thief),
470301,Artifact Arm Guards (Mage),
470401,Artifact Arm Guards (Priest),
480101,★Clear Gauntlets (Human M),
480102,★Clear Gauntlets (Human F),
480103,★Clear Gauntlets (Elf M),
480104,★Clear Gauntlets (Elf F),
480105,★Clear Gauntlets (Dwarf M),
480106,★Clear Gauntlets (Dwarf F),
480107,★Clear Gauntlets (Porkul M),
480108,★Clear Gauntlets (Porkul F),
480109,★Clear Gauntlets (Gnome M),
480110,★Clear Gauntlets (Gnome F),
480181,Metal glove of novice warrior,
480182,Underling thief of mittens,
480183,Blazer of apprentice clergy,
480184,Apprentice magician of the glove,
481101,★ Red Rum glove,
481102,Red Rum Globe,
481103,Special red lamb glove,
490101,★Disconcerting Gloves,
500101,Leather Buskin,
500102,Solid Leather Buskin,
500103,Gladiator Shoe,
500104,Elvin Buskin,
500105,Hero Buskin,
500106,Crisis Buskin,
500107,Hekaton Buskin,
500108,Sturdy Solid Leather Buskin,
500109,Laymen's Shoes,
500110,Skillfull Leather Buskins,
500111,Shake Thing Baskin,
500112,Demonic Baskin,
500113,Le Frize Baskin,
500114,Graphisoft Koba skin,
500115,Contra Glebe,
500116,Pre-Vie di Eva skin,
500117,[RD] leather Baskin,
500118,[RD] Solid leather Baskin,
500119,Solomon boots,
500181,Suneto of Godspeed,
500192,Las Weserblick Toba skin,
500201,Bronze Greaves,
500202,Magic Greaves,
500203,Crimson Greaves,
500204,Gospel Greaves,
500205,Damascus Greaves,
500206,Crystal Greaves,
500207,Shoes of Endurance,
500208,Veteran Bronze Shoes,
500209,Invincible Bronze Greaves,
500301,Hard Leather Buskin,
500302,Expert Buskin,
500303,Blood Buskin,
500304,Moon Buskin,
500305,Glory Buskin,
500306,Blessed Buskin,
500307,Sturdy Hard Leather Buskin,
500308,Han Saa Glebe,
500309,[RD] hard leather Baskin,
500401,Greaves,
500402,Greaves 2,
500403,Greaves 3,
500404,Greaves 4,
500405,Greaves 5,
500406,Veteran Shoes,
500501,Steel Greaves,
500502,Knight Greaves,
500503,Iris Greaves,
500504,Phantom Greaves,
500505,General Greaves,
500506,Holy Greaves,
500507,Lead Shoes,
500508,Heavy Steel Greaves,
500509,REM less Glebe,
500510,Vai Ze Glebe,
500601,Heat Haze Glebe,
500603,Aruba Glebe,
500801,Bronze 3 Shoes,
500802,Death Bae Ray Deployment Glebe,
500803,Ur long leave,
500804,Bali Shoes: 0803,
500806,Loud eggplant Glebe,
500901,Soldier Greaves,
500902,Royal Soldier Greaves,
500903,Tiger Homme Glebe,
500904,Demonic Glebe,
500905,Schmidt Glebe,
501201,Chain Greaves,
501202,Verification: Warrior armor 5,
501203,Confirmation Warrior Shoes: 1203,
501204,Stud Anne cards Glebe,
501205,Bali Shoes: 1204,
501206,Bali Shoes: 1205,
501207,Ethane cell Glebe,
501208,UtateMadoka of shoes,
501301,Studded Leather Buskin,
501302,Spiked Leather Buskins,
501303,Soil Mall Baskin,
501304,Spina Baskin,
501305,Bali Shoes: 1303,
501306,Mist Glebe,
501307,Diablo Baskin,
501308,Shiv par Nava skin,
501309,Weaver Baskin,
501310,Pabi er Daba skin,
501401,Half-Plate Shoes,
501402,Kerouguribu,
501403,Bali Shoes: 1403,
501404,Bali Shoes: 1404,
501405,Jumper Baskin,
501406,Oldenburg Glebe,
501501,Shadow Greaves,
501502,Of Dan Greaves,
501503,Confirmation Warrior Shoes: 1502,
501504,Frontier Glebe,
501505,Rush Glebe,
501601,Gold Chain Boots,
501602,Wieland Baskin,
501603,[RD] gold chain Boots,
501604,Relief boots,
501701,Iron Scale 2 Shoes,
501801,Knight Plate 2 Shoes,
501802,★ lead-follower Tew de Greaves,
501901,Bart Greaves,
501902,Toe Ben Grieve,
501903,[Of Muma] Baltic Glebe,
501904,Master League Reeve,
502001,Strange Buskin,
502002,La Minas Glebe,
502003,[Of Muma] Strange Baskin,
502004,Oh segment Baskin,
502101,Steel 2 Shoes,
502102,Waver Glebe,
502201,Verification: Samurai-only armor 5,
502202,★ Komakudji-Suneto,
502301,Verification: monarch-only armor 5,
502401,Gurabesubasukin,
509101,Koj's Glebe [replica],
509901,Boots of Weakness,
510101,Leather Boots,
510102,Scout Boots,
510103,Ranger Boots,
510104,Fortune Boots 2,
510105,Boots of the Fugitive,
510106,Boots of the Wind,
510107,Dodging Shoes,
510108,Wind Elemental Boots,
510109,Fire Elemental Boots,
510110,Earth Elemental Boots,
510111,Water Elemental Boots,
510112,Dance style shoes,
510113,Illusion Shoes,
510301,Nomad Boots,
510302,Nomad Boots 2,
510303,Nomad Boots 3,
510304,Nomad Boots 4,
510305,Nomad Boots 5,
510306,Extraordinary Shoes,
510307,Nomad Boots of Hope,
510308,Force Boots,
510309,[RD] Nomad boots,
510310,Soniobutsu,
510401,Strong Shoes,
510402,Studded Shoes,
510403,Hiking Shoes,
510404,Ignus Shoes,
510405,Demon Shoes,
510406,Thief Strong Shoes,
510501,Splint Boots,
510502,Lamellar Boots,
510503,Druid Boots,
510504,Sylvan Boots,
510505,Thief Splint Boots,
510506,Recaptured Shoes,
510507,Kaya Knight Boots,
510508,Hakeem boots,
510510,Lacus par boots,
510511,Vurottobutsu,
510512,Desa Fio boots,
510601,★Carnage Boots (Black),
510602,★Carnage Boots (Blue),
510603,★Carnage Boots (Red),
510604,★Carnage Boots (Green),
510605,★Carnage Boots (Yellow),
511001,Ranger's Boots,
511002,Light Ranger's Boots,
511003,Delight boots,
511004,Dawn shoes,
511101,Bandit Suit Shoes,
511102,Grip boots,
511103,Hugh Terminal shoes,
511104,Grants Baskin,
511201,Fortune Boots,
511202,Les VERY shoes,
511203,Trick boots,
511204,Zuhabutsu,
511301,Bandit Suit 2 Shoes,
511302,Garisubutsu,
511401,★ permanent and socks,
511501,Low Vernon boots,
511502,Bugeisha of shoes,
511503,Supreme boots,
511504,Nadja Shoes,
511505,Befuraibutsu,
519001,Harness Variation 1 Shoes,
519002,Deimos Boots,
519003,Vuruaimabutsu,
519004,[Of Muma] Dee Moss boots,
