#,シリアルID,名前
#,,
#,,
#,1,2
#,1,
#,1,2
#,1,
#,,
51100238,Map of the railway deposits band deep
51100239,Deserted house map of the Insane person bound to decline 1
51100240,Insane person bound to decline of an abandoned house map of 2
51100241,Insane person bound to decline of an abandoned house map of 3
51100242,Map of the Lord of pandemonium seek immortality 1
51100243,Map of the Lord of pandemonium seek immortality 2
51100244,Map of reckless's our murdered field 1
51100245,Of reckless's our murdered field map 2
51100246,Map of the bottleneck not go back 1
51100247,Map 2 of bottleneck of not come back
51100248,Map 3 of bottleneck of not come back
51100249,Map of the cul-de-sac of hermit 1
51100250,Of the cul-de-sac of hermit map 2
51100251,Map 3 of cul-de-sac of the hermit
51100252,Of the cul-de-sac of hermit map 4
51100253,Sealed the gates of the map
51100254,Labyrinth upper layer of the map of Shade 1
51100255,Labyrinth upper layer of the map of the Shade 2
51100256,Map of Labyrinth middle of Shade 1
51100257,Map of Labyrinth middle of the Shade 2
51100258,Map of Labyrinth middle of Shade 3
51100259,Labyrinth lowest layer of the map of Shade 1
51100260,Shade of Labyrinth lowest layer of the map 2
51100261,Shade of Labyrinth lowest layer of the map 3
51100262,Shade of Labyrinth lowest layer of the map 4
52000001,Adventurer Outfit (Human. M)
52000002,Adventurer Outfit (Human. F)
52000003,Adventurer Outfit (Elf. M)
52000004,Adventurer Outfit (Elf. F)
52000005,Adventurer Outfit (Dwarf)
52000006,Adventurer Outfit (Gnome)
52000007,Adventurer Outfit (Porkul. M)
52000008,Adventurer Outfit (Porkul. F)
52000009,Warn Ornamental Box
52000010,Goddess Sphere
52000011,Death Sphere
52000012,Gift Box
52000013,Class Changer Box Set
52000014,False God Sphere
52000015,Lovely Little Box
52000016,Distortion dragon of Sphere
52000017,Nice small box [heavy lifting]
52000018,Enjoy Sphere
52000019,Nice small box [courier]
52000020,Sphere of fluctuation
52000021,The color of the sphere
52000022,Higher-level executives change jobs stone box
52000023,Small box of magic Tie [Anton]
52000024,Mutations of Sphere
52000025,Nice small box [rescue]
52000026,Frenzy of Sphere
52000027,Nice small box [friendship]
52000028,Mysterious small box of Kyoo
52000029,Nice jewelry box [foundation]
52000030,Nice jewelry box [resistance]
52000031,Nice jewelry box [attack]
52000032,Nice jewelry box [Ma]
52000033,Nice jewelry box [protect]
52000034,Nice jewelry box [assistance]
52000035,Sumi Sea Sphere
52000036,Sphere of abyss
52000037,Labyrinth of luxury box
52000038,The mystery of the decorative box
52000039,Use over chocolate kit
52000040,Small box of dark color
52000041,Raven Sphere
52000042,Small chest [GR1]
52000043,Small chest [GR2]
52000044,Small chest [GR3]
52000045,Small chest [GR4]
52000046,Small Chest GR5]
52000047,Small chest [GR6]
52000048,Small chest [GR7]
52000049,Small Chest GR8]
52000050,Small chest [GR9]
52000051,Small chest [GR10]
52000052,Small chest [GR11]
52000053,Small chest [GR12]
52000054,Small chest [GR13]
52000055,Small chest [GR14]
52000056,Small chest [GR15]
52000057,Small chest [GR16]
52000058,Small chest [GR17]
52000059,Small chest [GR18]
52000060,Small chest [GR19]
52000061,Small chest [GR20]
52000062,Small chest [GR21]
52000063,Small chest [GR22]
52000064,Small chest [GR23]
52000065,Small chest [GR24]
52000066,Luxury jewelry box [Board]
52000067,Luxury jewelry box [attack]
52000068,Energy mate set [CP]
52000069,Pouch of magic Tie [CP]
52000070,Limit sphere [Dream]
52000071,Last comeback Sphere
52000072,Last comeback sphere [weapons]
52000073,Last comeback sphere [armor]
52000074,Last comeback sphere [decoration]
52000101,Equipped with a set of new rice warrior
52000102,Equipped with a set of underling thieves
52000103,Equipped with a set of apprentice clergy
52000104,Equipped with a set of apprentice magician
52000105,Wrought stone set Lv1
52000106,Wrought stone set Lv2
52000107,Wrought stone set Lv3
52000108,Wrought stone set Lv4
52000109,Wrought stone set Lv5
52000110,Wrought stone set Lv6
52000111,Royal wrought stone set
52000112,Luxury Royal wrought stone set
52000113,The finest Royal wrought stone set
52000114,Special grade Royal wrought stone set
52000115,Royal wrought stone set [CP]
52000116,Luxury Royal wrought stone set [CP]
52000117,The finest Royal wrought stone set [CP]
52000118,Special grade Royal wrought stone set [CP]
52000119,Hasanto wrought stone set G1 [CP]
52100001,Proof of Daily Effort
52100002,Proof of day-to-day effort [heavy lifting]
52100003,Fun tickets every day of your
52100004,Proof of day-to-day effort [couriers]
52100005,Proof of day-to-day effort [rescue]
52100006,[Bridge of friendship] testimony of the day-to-day effort
53100001,Proof of Bond
53100002,Proof of Deep Bonds
53100003,Proof of Great Bonds
53100004,Proof of Bond (Rebirth)
53100005,Proof of Bond (Lawful)
53100006,Proof of Bond (Chaotic)
60100101,Item Bag
60100102,Alcohol
#,60100103,#,N/A
#,60100104,#,N/A
60100105,Key Engraved with Deceased Crest
60100106,Lightly Tarnished Black Pendant
#,60100107,#,N/A
#,60100108,#,N/A
#,60100109,#,N/A
#,60100110,#,N/A
60100111,Ulgus' Doll
60100112,Doll Made by Ulgus
#,60100113,#,N/A
#,60100114,#,N/A
#,60100115,#,N/A
#,60100116,#,N/A
#,60100117,#,N/A
#,60100118,#,N/A
#,60100119,#,N/A
#,60100120,#,N/A
#,60100121,#,N/A
#,60100122,#,N/A
#,60100123,#,N/A
#,60100124,#,N/A
#,60100125,#,N/A
#,60100126,#,N/A
#,60100127,#,N/A
60100128,Recovery Wand
60100129,Blue Feather
60100130,Storage Key
#,60100131,#,N/A
#,60100132,#,N/A
60100133,Tempting White Powder
60100134,The Document
60100135,Fly Torso
#,60100136,#,N/A
60100137,Carved Bear
60100138,Toy Frog
60100139,Blue Cloth
#,60100140,#,N/A
60100141,Flint
60100142,Petroleum
#,60100143,#,N/A
60100144,Holy Water
60100145,Purity Brooch
#,60100146,#,N/A
#,60100147,#,N/A
#,60100148,#,N/A
#,60100149,#,N/A
#,60100150,#,N/A
60100151,Ghost Bone
60100152,Ghost Meat
60100153,Ghost Fur
#,60100154,#,N/A
60100155,Insect Leg
#,60100156,#,N/A
60100157,Beat Up Toy
60100158,Adventurer Body
60100159,Purified Ashes
60100160,Antique Ticket
60100161,Pegasus Wings
60100162,Broken Unicorn Horn
60100163,Sacred Horse Legs
#,60100164,#,N/A
#,60100165,#,N/A
#,60100166,#,N/A
#,60100167,#,N/A
#,60100168,#,N/A
#,60100169,#,N/A
#,60100170,#,N/A
#,60100171,#,N/A
#,60100172,#,N/A
60100173,Captured Green Slime
60100174,Captured Eraser
60100175,Black Box
#,60100176,#,N/A
#,60100177,#,N/A
60100178,Tattered Tailcoat
60100179,Broken Cufflinks
60100180,Scuffed Enamel Shoes
60100181,Shredded Bowtie
60100182,Torn Dress
60100183,Cracked Bracelet
60100184,Broken High Heels
60100185,Blood-Stained Necklace
60100186,Frog Eyeball
60100187,Spider Silk
#,60100188,#,N/A
60100189,Black Maiden Sculpture
60100190,Tattered Noose
60100191,Bottle of Ancient Poison
#,60100192,#,N/A
#,60100193,#,N/A
60100194,Deceased Manuscript
60100195,Gravekeeper's Pickaxe
60100196,Glasses of Judgment
60100197,Hades Bell
#,60100198,#,N/A
#,60100199,#,N/A
#,60100200,#,N/A
#,60100201,#,N/A
#,60100202,#,N/A
#,60100203,#,N/A
#,60100204,#,N/A
#,60100205,#,N/A
#,60100206,#,N/A
60100207,Cursed Flowerpot
60100208,Cursed Seed
60100209,Cursed Compost
60100210,Cursed Honey Wine
60100211,Dinosaur Meat
60100212,Prismatic Liquid
60100213,Bubbling Liquid
60100214,Gelled Liquid
60100215,Red Medal
60100216,Orange Medal
60100217,Yellow Medal
60100218,Green Medal
60100219,Aqua Medal
60100220,Blue Medal
60100221,Purple Medal
60100222,Mechanical Bird
60100223,Mechanical Butterfly
60100224,Mechanical Black Cat
#,60100225,#,N/A
#,60100226,#,N/A
#,60100227,#,N/A
#,60100228,#,N/A
#,60100229,#,N/A
#,60100230,#,N/A
60100231,Etherdine
#,60100232,#,N/A
#,60100233,#,N/A
#,60100234,#,N/A
60100235,Quartz Powder
60100236,Wandering Spirit
#,60100237,#,N/A
#,60100238,#,N/A
#,60100239,#,N/A
60100240,Ectoplasm
60100241,Mana Calcite
#,60100242,#,N/A
#,60100243,#,N/A
#,60100244,#,N/A
#,60100245,#,N/A
60100246,Demon Toad Oil
60100247,Bronze Token
60100248,Silver Token
60100249,Gold Token
60100250,Deep Purple Ash
#,60100251,#,N/A
60100252,Blue Ash
#,60100253,#,N/A
60100254,Pagan Medal
#,60100255,#,N/A
#,60100256,#,N/A
60100257,OD Boundary Stone
#,60100258,#,N/A
#,60100259,#,N/A
#,60100260,#,N/A
60100261,Karmically Bound Soul
60100262,Regretful Skeleton
#,60100263,#,N/A
#,60100264,#,N/A
#,60100265,#,N/A
#,60100266,#,N/A
#,60100267,#,N/A
#,60100268,#,N/A
#,60100269,#,N/A
#,60100270,#,N/A
#,60100271,#,N/A
#,60100272,#,N/A
#,60100273,#,N/A
#,60100274,#,N/A
#,60100275,#,N/A
#,60100276,#,N/A
#,60100277,#,N/A
60100278,Dimento Deluxe Salt
60100279,Diamond Knight Statue
60100280,Miniature Gold Statue
60100281,Muddied Holy Water
60100282,Broken Pocket Watch
60100283,Empty Battery
60100284,Unlightable Blue Candle
#,60100285,#,N/A
#,60100286,#,N/A
60100287,Gold Ring
#,60100288,#,N/A
#,60100289,#,N/A
#,60100290,#,N/A
#,60100291,#,N/A
#,60100292,#,N/A
#,60100293,#,N/A
#,60100294,#,N/A
#,60100295,#,N/A
#,60100296,#,N/A
#,60100297,#,N/A
#,60100298,#,N/A
60100299,Moon Crest Key
#,60100300,#,N/A
#,60100301,#,N/A
#,60100302,#,N/A
#,60100303,#,N/A
#,60100304,#,N/A
#,60100305,#,N/A
#,60100306,#,N/A
#,60100307,#,N/A
#,60100308,#,N/A
#,60100309,#,N/A
#,60100310,#,N/A
#,60100311,#,N/A
#,60100312,#,N/A
#,60100313,#,N/A
60100314,Colorless Medal
60100315,Rust Colored Medal
60100316,Imitation Medal
60100317,Wedding Ring Fragment
#,60100318,#,N/A
#,60100319,#,N/A
#,60100320,#,N/A
#,60100321,#,N/A
60100322,Colorless Lump
60100323,Mechanical Oil
60100324,Organic Mana Catalyst
60100325,Silicate Chunk
60100326,Special Medicine Bottle
60100327,Miracle Drug of Life
60100328,Glass Orb of the Land
60100329,Mage's Secret Notebook
60100330,Spoiled Cheesecake
60100331,Chikor Stuffed Animal
60100332,Vorge's Pendent
60100333,Chloe's Pendant
#,60100334,#,N/A
#,60100335,#,N/A
60100336,Golem Corpse
60100337,Coolant
60100338,Demihuman Meat
#,60100339,#,N/A
#,60100340,#,N/A
#,60100341,#,N/A
#,60100342,#,N/A
60100343,Beginner Fragment - The Sun
60100344,Beginner Fragment - Red Moon
60100345,Beginner Fragment - The Sky
60100346,Beginner Fragment - Dark Night
60100347,Amateur Fragment - The Sun
60100348,Amateur Fragment - Red Moon
60100349,Amateur Fragment - The Sky
60100350,Amateur Fragment - Dark Night
60100351,Acolyte Fragment - The Sun
60100352,Acolyte Fragment - Red Moon
60100353,Acolyte Fragment - The Sky
60100354,Acolyte Fragment - Dark Night
60100355,Fantasy Fragment - Prefecture
60100356,Fantasy Crystal - Prefecture
#,60100357,#,N/A
60100358,Beating Heart
60100359,Goat Skull
60100360,Goat Mask
60100361,Stardust Ring
60100362,Ewe Dagger
60100363,Mysterious Sesame Oil
60100364,Coverless Bottle
60100365,Mysterious Power Water
#,60100366,#,N/A
#,60100367,#,N/A
60100368,Beginner Soul
60100369,Amateur Soul
60100370,Acolyte Soul
60100371,Empty Shell of Soul
60100372,Dripping Heart
60100373,Demon's Blood
60100374,Broken Coin
60100375,Murky Frog's Eye
60100376,Stuffed Bug's Legs
60100377,Heart of Stone
60100378,Foul Fat Blob
60100379,Great Demon's Kidney
60100380,Armor Remains
60100381,Rotten Marrow
60100382,Unclean Cranium
60100383,Captured Rabbit
60100384,Dead Rabbit
60100385,Cursed Pet Food
60100386,Seedy Pet Food
60100387,Luxury Pet Food
60100388,Blank Contract of Fire
60100389,Blank Contract of Water
60100390,Blank Contract of Wind
60100391,Blank Contract of Earth
60100392,Blank Contract of Light
60100393,Blank Contract of Darkness
60100394,Sacred Tree Log
60100395,Sacred Tree Firewood
60100396,Dimento Domestic Salt
60100397,Demonic Power Water
60100398,Demonic Sesame Oil
60100399,Bloody Ground Meat
60100400,Slime Extract
60100401,Great Demon Liver Saute
60100402,Stuffed Magical Craniums
60100403,Stinkbug Scampi
60100404,Rotten Rabbit Steak
60100405,Grilled Sheep's Head
60100406,Pungent Marrow & Eyeball Stew
60100407,Frog's Eye Jelly
60100408,Chewy Cheesecake
60100409,Blood Pudding
#,60100410,#,N/A
#,60100411,#,N/A
#,60100412,#,N/A
#,60100413,#,N/A
#,60100414,#,N/A
#,60100415,#,N/A
#,60100416,#,N/A
#,60100417,#,N/A
#,60100418,#,N/A
#,60100419,#,N/A
#,60100420,#,N/A
#,60100421,#,N/A
#,60100422,#,N/A
#,60100423,#,N/A
#,60100424,#,N/A
#,60100425,#,N/A
60100426,LUX Fragment
60100427,LEX Fragment
60100428,OD Great Barrier Stone
60100429,Ceremonial Shard
60100430,Mysterious Liquid
60100431,Blue Catalyst
60100432,Red Catalyst
60100433,? Chimera Killer
60100434,Chimera Killer
#,60100435,#,N/A
#,60100436,#,N/A
#,60100437,#,N/A
#,60100438,#,N/A
#,60100439,#,N/A
#,60100440,#,N/A
#,60100441,#,N/A
#,60100442,#,N/A
#,60100443,#,N/A
#,60100444,#,N/A
#,60100445,#,N/A
#,60100446,#,N/A
60100447,Paper Refuse
60100448,Encrypted Note
#,60100449,#,N/A
#,60100450,#,N/A
#,60100451,#,N/A
#,60100452,#,N/A
#,60100453,#,N/A
#,60100454,#,N/A
#,60100455,#,N/A
#,60100456,#,N/A
60100457,Yellow Medallion
60100458,Barrier Breaking Amulet
60100459,Magic Rock Powder
60100460,Scruple Fragment
60100461,Balance Fragment
60100462,Freedom Fragment
#,60100463,#,N/A
#,60100464,#,N/A
60100465,Villa Key
60100466,Adult Area Secret Room Key
#,60100467,#,N/A
60100468,Savagery Crystal
60100469,Lust Crystal
60100470,Love Half-Crystal
60100471,Desire Half-Crystal
60100472,Love Fragment
60100473,Desire Fragment
#,60100474,#,N/A
#,60100475,#,N/A
#,60100476,#,N/A
#,60100477,#,N/A
#,60100478,#,N/A
#,60100479,#,N/A
#,60100480,#,N/A
#,60100481,#,N/A
#,60100482,#,N/A
#,60100483,#,N/A
#,60100484,#,N/A
#,60100485,#,N/A
#,60100486,#,N/A
#,60100487,#,N/A
#,60100488,#,N/A
#,60100489,#,N/A
#,60100490,#,N/A
#,60100491,#,N/A
60100492,Somnia Stuffed Animal
60100493,Werewolf Pelt
60100494,Werewolf Pelt Coat
60100495,Lovely Bouquet
60100496,Lovely Cameo
60100497,Love Letter
60100498,Butterfly Accessory
60100499,Adult Area 50% Off Food Ticket
60100500,Madalia's Handmade Chocolate
#,60100501,#,N/A
#,60100502,#,N/A
#,60100503,#,N/A
#,60100504,#,N/A
#,60100505,#,N/A
#,60100506,#,N/A
#,60100507,#,N/A
#,60100508,#,N/A
60100509,[Cocktail] Beetle Juice
60100510,[Cocktail] Fairy Poison
60100511,[Cocktail] Dragoon Eyes
60100512,[Cocktail] Ogre Killer
60100513,[Cocktail] Succubus Kiss
#,60100514,#,N/A
#,60100515,#,N/A
#,60100516,#,N/A
#,60100517,#,N/A
#,60100518,#,N/A
#,60100519,#,N/A
#,60100520,#,N/A
#,60100521,#,N/A
#,60100522,#,N/A
#,60100523,#,N/A
60100524,The residual mass of mana
60100525,Fire attribute catalyst stone [small]
60100526,Fire attribute catalyst stone [medium]
60100527,Fire attribute catalyst stone [large]
60100528,Wind attribute catalyst stone [small]
60100529,Wind attribute catalyst stone [medium]
60100530,Wind attribute catalyst stone [large]
60100531,Earth attribute catalyst stone [small]
60100532,Earth attribute catalyst stone [medium]
60100533,Earth attribute catalyst stone [large]
60100534,Water attribute catalyst stone [small]
60100535,Water attribute catalyst stone [medium]
60100536,Water attribute catalyst stone [large]
#,60100537,#,N/A
#,60100538,#,N/A
#,60100539,#,N/A
#,60100540,#,N/A
#,60100541,#,N/A
#,60100542,#,N/A
60100543,Blade spilled the ice axes
60100544,Lump of stone
60100545,Blue Eye gemstone
60100546,Gemstone crystal
60100547,Maao crystal debris
60100548,Ore Maao crystal
60100549,Blue Eyes
60100550,Blue Quartz
60100551,Citrine
60100552,amethyst
60100553,Maao crystal
60100554,Blue Gel
60100555,Cloud core
60100556,Blue flame
60100557,Gasusuwaazu
60100558,Crystal ball of thin Ao
60100559,Dark green crystal ball
60100560,Semi-crystal of the abyss
60100561,Semi-crystal Ryokugan
60100562,Fragments of the abyss
60100563,Fragments of Ryokugan
60100564,Sap of Yokoshimaki
60100565,Tainted blood
60100566,Body fluids of cloudy
60100567,Evil India ink
60100568,Magic crystal [Suishoku]
60100569,Magic crystal [evening color]
60100570,Magic crystal [white]
60100571,Magic crystal [dark colors]
60100572,Commemorative medal of the crystal
#,60100573,#,N/A
#,60100574,#,N/A
#,60100575,#,N/A
60100576,Softener Arienu [PG]
60100577,Softener Arienu [MG]
60100578,Rare quartz [Blue]
60100579,Rare quartz [orange]
60100580,Rare quartz [violet]
60100581,Angel Quartz
60100582,Dragon Quartz
60100583,Daemon Quartz
60100584,Angel Rose
60100585,Dragon Rose
60100586,Daemon Rose
60100587,Rare gem invoice
60100588,Rare gemstones
60100589,Curse of the coin
60100590,Koiso of curse
#,60100591,#,N/A
#,60100592,#,N/A
#,60100593,#,N/A
#,60100594,#,N/A
60100595,Lovely Charm
60100596,Brain washing
#,60100597,#,N/A
#,60100598,#,N/A
#,60100599,#,N/A
#,60100600,#,N/A
#,60100601,#,N/A
#,60100602,#,N/A
#,60100603,#,N/A
#,60100604,#,N/A
60100605,Junk of the amulet
60100606,Water of the scrolls
60100607,Rubber duck
60100608,Hair ornaments of death rose
#,60100609,#,N/A
#,60100610,#,N/A
#,60100611,#,N/A
#,60100612,#,N/A
#,60100613,#,N/A
#,60100614,#,N/A
#,60100615,#,N/A
#,60100616,#,N/A
#,60100617,#,N/A
#,60100618,#,N/A
#,60100619,#,N/A
#,60100620,#,N/A
#,60100621,#,N/A
#,60100622,#,N/A
#,60100623,#,N/A
60100624,Not just a name
60100625,Glass of Renegade
60100626,Red piece of glass
60100627,Green piece of glass
60100628,Glass pieces of blue
60100629,Glass pieces of yellow
60100630,White piece of glass
60100631,Mead of old engraved
60100632,Ancient honey
60100633,Unpleasant Naru Tianshui
60100634,Of old mark amulet
60100635,Complexion of catalyst
60100636,Parchment of the golden ratio
#,60100637,#,N/A
#,60100638,#,N/A
#,60100639,#,N/A
#,60100640,#,N/A
#,60100641,#,N/A
#,60100642,#,N/A
#,60100643,#,N/A
#,60100644,#,N/A
#,60100645,#,N/A
#,60100646,#,N/A
#,60100647,#,N/A
#,60100648,#,N/A
#,60100649,#,N/A
#,60100650,#,N/A
#,60100651,#,N/A
#,60100652,#,N/A
#,60100653,#,N/A
#,60100654,#,N/A
#,60100655,#,N/A
#,60100656,#,N/A
60100657,壊石 powder
60100658,The key tutorial treasure chest
60100659,Drops of Ryin
60100660,Guardians seed
60100661,Platonic yeah de
60100662,The key of the Hanging Gardens [Iea]
60100663,The key of the Hanging Gardens [Alf]
60100664,The key of the Hanging Gardens [Dahl]
60100665,The key of the Hanging Gardens [fur]
60100666,The key of the Hanging Gardens [Till]
60100667,Tenryu of coin
60100668,Sea Dragon Coin
60100669,Earth dragon coins
60100670,Fire dragon coins
60100671,Coins of 応龍
60100672,Mizuchi dragon coins
60100673,Huanglong of coin
60100674,Nostrum of the mind's eye
60100675,Lux of Materials
60100676,Multiplex of Materials
#,60100677,#,N/A
#,60100678,#,N/A
#,60100679,#,N/A
#,60100680,#,N/A
#,60100681,#,N/A
#,60100682,#,N/A
#,60100683,#,N/A
#,60100684,#,N/A
#,60100685,#,N/A
#,60100686,#,N/A
#,60100687,#,N/A
#,60100688,#,N/A
#,60100689,#,N/A
#,60100690,#,N/A
60100691,Ghost of clothes
60100692,Nothingness of the breastplate
60100693,Perfume of the true or false
60100694,Woven fabrics of ghost
60100695,Fur of nothingness
60100696,Drops of the true or false
#,60100697,#,N/A
60100698,Black pawn
60100699,Black Night
60100700,Black Bishop
60100701,Black Luke
60100702,Black queen
60100703,Black King
60100704,White pawn
60100705,White Knight
60100706,White Bishop
60100707,White of Luke
60100708,White Queen
60100709,White King
60100710,Arumasorudado
60100711,Arumakabaryero
60100712,Arumaobisupo
60100713,Arumapare
60100714,Arumareina
60100715,Silver of the spring-wound
60100716,Holy Fire bomb's Okkuri
60100717,Holy water bomb's Okkuri
60100718,Holy wind bomb's Okkuri
60100719,Holy ground bomb's Okkuri
60100720,Holy protection bomb's Okkuri
60100721,Okkuri's holy detonation bullet
60100722,Infinite cube
60100723,Carnet to the guardian of the altar
60100724,Peace of Soldier
60100725,Peace of Cavan Lee
60100726,Peace of Chariot
60100727,Piece-of-order
#,60100728,#,N/A
#,60100729,#,N/A
#,60100730,#,N/A
#,60100731,#,N/A
#,60100732,#,N/A
#,60100733,#,N/A
60100734,Silver thread of magic
60100735,Special dye
60100736,Torn vestment
#,60100737,#,N/A
#,60100738,#,N/A
#,60100739,#,N/A
60100740,Distorted crystal mass
60100741,Battery box tool
60100742,Used batteries box
60100743,Dorujiefu of broken tool
60100744,Tool of Dorujiefu
60100745,Skittle of Jared [tonic wine]
60100746,Redford report
60100747,Portable Matokku
60100748,Flame-retardant rope
60100749,Industrial portable hammer
60100750,Industrial timed detonator
60100751,Mining explosives
#,60100752,#,N/A
60100753,Mined ore AkaAkira
#,60100754,#,N/A
60100755,Maintenance for grease
60100756,Nitro bottle
60100757,Replacement gear
60100758,Iruvan ore tickets
60100759,Iruvan silver mines tickets
60100760,Iruvan gold mine tickets
60100761,Iruvan one day go out certificate
60100762,Iruvan benefits facility admission ticket
60100763,Chiberiumu gemstone
60100764,Buradoniumu gemstone
60100765,Sulfur night gemstone
60100766,Crystal Ball of Dragoon light
60100767,Fragments of crimson crystal
60100768,Crimson of the left half crystal
60100769,Crimson of the right half crystal
60100770,Crimson crystal ball
60100771,Skittle [free]
60100772,Skittle [tonic wine]
60100773,Skittle [療命 wine]
60100774,Skittle [Houttuynia tea]
60100775,Black stained catalyst stone
60100776,Red Nigoshi was rough
60100777,Phantom Fragments [Mugen]
60100778,Dull ore
60100779,White Nebatsui debris
60100780,Yarn of Tsuyoshidoku spider
60100781,Bone wriggling
60100782,Ancient grain that InuiBi interference
#,60100783,#,N/A
#,60100784,#,N/A
#,60100785,#,N/A
#,60100786,#,N/A
#,60100787,#,N/A
#,60100788,#,N/A
#,60100789,#,N/A
#,60100790,#,N/A
#,60100791,#,N/A
#,60100792,#,N/A
#,60100793,#,N/A
#,60100794,#,N/A
60100795,Secret research diary of
60100796,Immortality of Elixir (failure operation)
#,60100797,#,N/A
#,60100798,#,N/A
60100799,Bear figurine
60100800,Frog figurine
60100801,Blue Ribbon
#,60100802,#,N/A
#,60100803,#,N/A
#,60100804,#,N/A
#,60100805,#,N/A
#,60100806,#,N/A
60100807,Dark Emerald
60100808,Human beings are drawn card
60100809,Cards Tree of Life is drawn
60100810,Broken items
60100811,Ring of weakening
60100812,The key to antique box
60100813,Nothingness conversion key
60100814,The solution of the gold stone powder
60100815,Silver protective stone powder
60100816,Herbicide
#,60100817,#,N/A
60100818,Abyss becomes coins
60100819,Seekers of key
60100820,Seekers of crystal ball
60100821,Dagger of relics
60100822,Decayed fruit
60100823,Skull of go back unexpected person
60100824,Burning soil
#,60100825,#,N/A
60100826,An old charm
#,60100827,#,N/A
#,60100828,#,N/A
#,60100829,#,N/A
#,60100830,#,N/A
#,60100831,#,N/A
#,60100832,#,N/A
#,60100833,#,N/A
60100834,Ivory core
60100835,Ebony core
60100836,Amber core
60100837,Ivory color of blasting equipment
60100838,Ebony color of blasting equipment
60100839,#,N/A
#,60100839,#,N/A
60100840,Fragments of non-ripe [circulation]
60100841,Fragments of non-ripe [sublimation]
60100842,Of soft-boiled pieces [circulation]
60100843,Of soft-boiled pieces [sublimation]
60100844,Of ripening pieces [circulation]
60100845,Of ripening pieces [sublimation]
60100846,Phantom Fragments [soul]
60100847,Phantom crystal ball [soul]
60100848,Happy fly fried crisp
60100849,Hokuhoku spider Quiche
60100850,Crisp of Imp salad
60100851,Ass slime stew
60100852,Juwa' and juicy hamburger Go挽
60100853,Dump slime of body fluids
60100854,Meat of pressure meat
60100855,Skinny Imp feather
60100856,Meat of Boparubani
60100857,Happy Fly powder
60100858,Leg of Moody spider
60100859,Crazy flavor of seeds
60100860,Ball of glitter
#,60105001,#,N/A
#,60105002,#,N/A
#,60105003,#,N/A
#,60105004,#,N/A
#,60105005,#,N/A
60130101,Labyrinth of key [black]
60130102,Labyrinth of key [white]
60130103,Labyrinth of key [red]
60130104,Labyrinth of key [blue]
60130105,Labyrinth of key [green]
60130106,Labyrinth of key [yellow]
60130107,Labyrinth of key [purple]
60130201,Skull of name unexpected may also adventurer
60130202,Euclid's clay plate
60130203,Euclid's ceramics
60130204,Euclid's bronze mirror
60130205,Euclid's pot
60130206,Euclid's decorative box
60130301,Porisumata copper coin bag [small]
60130302,Porisumata copper coin bag [medium]
60130303,Porisumata copper coin box
60130401,Data silver coin bag [small]
60130402,Data silver coin bag [medium]
60130403,Data silver coin box
60130501,Athens gold coin bag [small]
60130502,Athens gold coin bag [medium]
60130503,Athens gold coin box
60130601,Jewel of the corridor [Renkin]
60130602,Jewel of the corridor [search]
60130603,Jewel of the corridor [Abyss]
60130604,Jewel of the corridor [Dragon]
60130605,Jewel of the corridor [immortality]
60130606,Triangular crystal sparkle
60130607,Nice jewelry box [all]
60130608,Pouch containing the gold
60130609,Mini bag containing the gold
60130610,Nostrum of experience
60130611,Trafficking optimization agent
60130612,Drinks that bring good luck
60130613,Seoul Liberator
60130614,Just scroll
60130615,Scroll of good quality
60130616,Brilliant scroll
60130617,Fragments of Jewel [reincarnation] of the corridor
60130618,Jewel of the corridor [reincarnation]
60200101,Spellbook Fragment (PLv 1)
60200102,Spellbook Fragment (PLv 2)
60200103,Spellbook Fragment (PLv 3)
60200104,Spellbook Fragment (PLv 4)
60200105,Spellbook Fragment (PLv 5)
60200106,Spellbook Fragment (PLv 6)
60200107,Spellbook Fragment (PLv 7)
60200201,Scripture Fragment (PLv 1)
60200202,Scripture Fragment (PLv 2)
60200203,Scripture Fragment (PLv 3)
60200204,Scripture Fragment (PLv 4)
60200205,Scripture Fragment (PLv5)
60200206,Scripture Fragment (PLv 6)
60200207,Scripture Fragment (PLv 7)
60200301,Ninja Goods
60201101,Ancient Spellbook (Haliteaux)
60201102,Ancient Spellbook (Mahaliteaux)
60201103,Ancient Spellbook (Katineaux)
60201104,Ancient spellbook (Maurice)
60202101,Ancient Scripture (Badeus)
60202102,Ancient Scripture (Badeal)
60202103,Ancient Scripture (Montineaux)
60202104,Ancient scriptures (Bamatsu)
60203101,Ancestor's Secret (Resistance)
60203102,Ancestor's Secret (Protecting)
60203201,Ancestor's Secret (Spiritual)
60203202,Ancestor's Secret (Poisoning)
60203301,Ancestor's Secret (Collecting)
60203302,Ancestor's Secret (Guarding)
60203401,Ancestor's Secret (Recovering)
60203402,Ancestor's Secret (Defending)
60203501,Ancestor's Secret (Eating)
60203502,Ancestor's Secret (Sleeping)
60204101,Of the old warrior Higi (righteousness)
60204201,Of old monk Higi (Tadashi)
60204301,Of the old magician Higi (Satoshi)
60204401,Of old thief Higi (Takashi)
60204501,Old samurai of Higi (Rei)
60204601,Old bishop of Higi (Shin)
60204701,Of old Ninja Higi (悌)
60204801,Old monarch of Higi (Hitoshi)
60204901,Of old clown Higi (sum)
60205001,Of old alchemist Higi (Isamu)
61100001,Blood of the Guardian of Principles
