,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114306301,Crash parts,1,1,,,OTHER,,0,7.8,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114306401,Crash parts,1,1,,,OTHER,,0,7.6,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114306501,Crash parts,1,1,,,OTHER,,0,7.6,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114306601,Crash parts,1,1,,,OTHER,,0,7.3,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114306701,Crash parts,1,1,,,OTHER,,0,7,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114307101,Spike parts,1,1,,,OTHER,,0,8,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114307201,Spike parts,1,1,,,OTHER,,0,8,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114307301,Spike parts,1,1,,,OTHER,,0,7.8,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114307401,Spike parts,1,1,,,OTHER,,0,7.6,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114307501,Spike parts,1,1,,,OTHER,,0,7.6,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114307601,Spike parts,1,1,,,OTHER,,0,7.3,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114307701,Spike parts,1,1,,,OTHER,,0,7,,1.2,1,,,,0,,,50100401,2,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114308101,Bomb end,1,1,,,OTHER,,0,18,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114308201,Bomb end,1,1,,,OTHER,,0,18,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114308301,Bomb end,1,1,,,OTHER,,0,17.5,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114308401,Bomb end,1,1,,,OTHER,,0,17,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114308501,Bomb end,1,1,,,OTHER,,0,17,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114308601,Bomb end,1,1,,,OTHER,,0,16.5,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114308701,Bomb end,1,1,,,OTHER,,0,16,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114309101,Tab end,1,1,,,OTHER,,0,18,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,4,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114309201,Tab end,1,1,,,OTHER,,0,18,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,4,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114309301,Tab end,1,1,,,OTHER,,0,17.5,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,4,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114309401,Tab end,1,1,,,OTHER,,0,17,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,5,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114309501,Tab end,1,1,,,OTHER,,0,17,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,5,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114309601,Tab end,1,1,,,OTHER,,0,16.5,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,5,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114309701,Tab end,1,1,,,OTHER,,0,16,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,6,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114310101,Blow end,1,1,,,OTHER,,0,30,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114310201,Blow end,1,1,,,OTHER,,0,27,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114310301,Blow end,1,1,,,OTHER,,0,24,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114310401,Blow end,1,1,,,OTHER,,0,21,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114310501,Blow end,1,1,,,OTHER,,0,18,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114310601,Blow end,1,1,,,OTHER,,0,15,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114310701,Blow end,1,1,,,OTHER,,0,12,,1.2,1,,,,0,,,50100401,3,,,,,,,4,2,1,0,0,1,ALL,0,,,,SELF,,,,,Effect time,0,1,1,1,1,1,1,1,1,,,,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,height,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114311101,Palpitate Bomb,1,1,,,OTHER,,1,60,,1.2,1,,,,0,,,,,,,,,,,4,7,1,0,0,1,ENEMY,0,,,,FREE,1000,2000,,,,,0,1,0,0,0,0,0,0,,,,0,0,0,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,height,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114311201,Palpitate Bomb,1,1,,,OTHER,,1,60,,1.2,1,,,,0,,,,,,,,,,,4,7,1,0,0,1,ENEMY,0,,,,FREE,1000,2000,,,,,0,1,0,0,0,0,0,0,,,,0,0,0,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,height,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114311301,Palpitate Bomb,1,1,,,OTHER,,1,60,,1.2,1,,,,0,,,,,,,,,,,4,7,1,0,0,1,ENEMY,0,,,,FREE,1000,2000,,,,,0,1,0,0,0,0,0,0,,,,0,0,0,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,height,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114311401,Palpitate Bomb,1,1,,,OTHER,,1,60,,1.2,1,,,,0,,,,,,,,,,,4,7,1,0,0,1,ENEMY,0,,,,FREE,1000,2000,,,,,0,1,0,0,0,0,0,0,,,,0,0,0,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,height,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114311501,Palpitate Bomb,1,1,,,OTHER,,1,60,,1.2,1,,,,0,,,,,,,,,,,4,7,1,0,0,1,ENEMY,0,,,,FREE,1000,2000,,,,,0,1,0,0,0,0,0,0,,,,0,0,0,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,height,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114311601,Palpitate Bomb,1,1,,,OTHER,,1,60,,1.2,1,,,,0,,,,,,,,,,,4,7,1,0,0,1,ENEMY,0,,,,FREE,1000,2000,,,,,0,1,0,0,0,0,0,0,,,,0,0,0,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,height,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114311701,Palpitate Bomb,1,1,,,OTHER,,1,60,,1.2,1,,,,0,,,,,,,,,,,4,7,1,0,0,1,ENEMY,0,,,,FREE,1000,2000,,,,,0,1,0,0,0,0,0,0,,,,0,0,0,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114501101,High medicine,1,,,,OTHER,,0,20,,1.3,1,,,,0,,,50100104,3,,,,,,,,16,1,0,0,1,ALL,0,,,,OBJECT,800,,,,Effect time,0,1,1,1,1,1,1,1,1,,,HEAL,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114502101,Medison shower,1,,,,OTHER,,0,20,,1.3,1,,,,0,,,50100104,2,,,,,,,8,,1,0,0,1,ALLY,0,,,,PT_ALL,800,,,,,,1,1,1,1,1,1,1,1,,,HEAL,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map ID,scale,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114601101,Steel attack,1,,,,OTHER,THIEF,0,60,13,,1,,,,0,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,0,,,WEAPON,13,,,,,,1,1,1,1,1,1,1,1,,,ATTACK,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map ID,scale,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114601201,Steel attack,1,,,,OTHER,THIEF,0,60,13,,1,,,,0,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,0,,,WEAPON,13,,,,,,1,1,1,1,1,1,1,1,,,ATTACK,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map ID,scale,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114601301,Steel attack,1,,,,OTHER,THIEF,0,60,13,,1,,,,0,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,0,,,WEAPON,13,,,,,,1,1,1,1,1,1,1,1,,,ATTACK,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map ID,scale,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114601401,Steel attack,1,,,,OTHER,THIEF,0,60,13,,1,,,,0,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,0,,,WEAPON,13,,,,,,1,1,1,1,1,1,1,1,,,ATTACK,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map ID,scale,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114601501,Steel attack,1,,,,OTHER,THIEF,0,60,13,,1,,,,0,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,0,,,WEAPON,13,,,,,,1,1,1,1,1,1,1,1,,,ATTACK,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map ID,scale,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114601601,Steel attack,1,,,,OTHER,THIEF,0,60,13,,1,,,,0,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,0,,,WEAPON,13,,,,,,1,1,1,1,1,1,1,1,,,ATTACK,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Map ID,scale,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114601701,Steel attack,1,,,,OTHER,THIEF,0,60,13,,1,,,,0,,1,,,,,,,,,,,1,0,0,1,ENEMY,0,0,,,WEAPON,13,,,,,,1,1,1,1,1,1,1,1,,,ATTACK,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114602101,Hate receive,1,,,,OTHER,,0,10,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114602201,Hate receive,1,,,,OTHER,,0,9.5,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114602301,Hate receive,1,,,,OTHER,,0,9,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114602401,Hate receive,1,,,,OTHER,,0,8,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114602501,Hate receive,1,,,,OTHER,,0,7,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114602601,Hate receive,1,,,,OTHER,,0,6,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114602701,Hate receive,1,,,,OTHER,,0,5,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114603101,Hate brame,1,,,,OTHER,,0,10,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,500,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114603201,Hate brame,1,,,,OTHER,,0,9.5,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,525,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114603301,Hate brame,1,,,,OTHER,,0,9,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,550,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114603401,Hate brame,1,,,,OTHER,,0,8,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,600,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114603501,Hate brame,1,,,,OTHER,,0,7,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,650,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114603601,Hate brame,1,,,,OTHER,,0,6,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,700,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114603701,Hate brame,1,,,,OTHER,,0,5,,1.3,1,,,,50,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,750,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114604101,Weakness receive,1,,,,OTHER,,0,30,,1.3,1,,,,0,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114604201,Weakness receive,1,,,,OTHER,,0,29.5,,1.3,1,,,,0,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114604301,Weakness receive,1,,,,OTHER,,0,29,,1.3,1,,,,0,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114604401,Weakness receive,1,,,,OTHER,,0,28.5,,1.3,1,,,,0,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114604501,Weakness receive,1,,,,OTHER,,0,28,,1.3,1,,,,0,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114604601,Weakness receive,1,,,,OTHER,,0,27.5,,1.3,1,,,,0,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
114604701,Weakness receive,1,,,,OTHER,,0,27,,1.3,1,,,,0,,1,,,,,,,,,,7,1,0,0,1,ALL,0,0,,,OBJECT,1000,,,,,,1,1,1,1,1,1,1,1,,,SUPPORT,0,0,0,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distance,NONE,NONE,NONE,,,,,,,,,,,,,,,,,,,,
