#,#Identification information,,,,,,,,,,,,,,Good /bad,Can it be removed arbitrarily,Overwrite effect,,,Abnormal state type,,,,Displayed in a special area,Is it an equipment buff?
#,#serialid,In-game name,,Icon ID,Log ID,Log ID at the time of death,Stealth log ID,Effect ID,Motion stop,Footprint invalid,Bright light,Additional Trail (Physical) Effect ID,Insurance amulet (equipment),Log ID when the effect is duplicated,,,,Effect log ID,,,Effect playback disabled during change map,Screen effect,Action button forced enable,,
#,#: Up to 6000,Normal time,In-game description,,,,,,,,,,,,,,,,At the time of grant effect,,,,,,
#,#,,,,,,Automatic calculation,,,,,,,,,,,,,,,,,,
#,1,,,,,,,,,,,,,,5,6,9,,,4,,,,,
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
29918,Chikor Chocolate Chip Ice Cream,<color PARAM_UP> Vitality Up </color>,301006,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
29919,Roswald Sundae,<color PARAM_UP> Dexterity Up </color>,301006,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
29920,Jelly Toad Eyes,<color PARAM_UP> Agility Up </color>,301006,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
29921,Fruit Plate,<color PARAM_UP> Intelligence Up </color>,301006,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
35091,Hard Hit Rate Up,<color PARAM_UP> Increase Chance Of Hard Hit On Attack </color>,999901,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
35101,Vital Blow,Vital Blow,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
35401,Movement Speed ​​Increase ,,104001,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
35402,Movement Speed ​​Increase ,,104001,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
35403,Movement Speed ​​Increase ,,104001,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
35404,Movement Speed ​​Increase ,,104001,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
35405,Movement Speed ​​Increase ,,104001,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
35501,Burst Attack,Burst Attack,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
35601,,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
35801,Mana Absolute,Mana Absolute,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
35802,PRI Class Bonus Heal Skill Less MP Consumption Lv 1,Priest Class Bonus Heal Skill Less MP Consumption Lv 1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35803,PRI Class Bonus Heal Skill Less MP Consumption Lv 2,Priest Class Bonus Heal Skill Less MP Consumption Lv 2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35804,PRI Class Bonus Heal Skill Less MP Consumption Lv 3,Priest Class Bonus Heal Skill Less MP Consumption Lv 3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35805,Decrease MP required for heal skills for Lords Lv1,Decrease MP required for heal skills for Lords Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35806,Decrease MP required for heal skills for Lords Lv2,Decrease MP required for heal skills for Lords Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35807,Decrease MP required for heal skills for Lords Lv3,Decrease MP required for heal skills for Lords Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35831,Decrease MP consumed by magic for Bishops Lv1,Decrease MP consumed by magic for Bishops Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35832,Decrease MP consumed by magic for Bishops Lv2,Decrease MP consumed by magic for Bishops Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35833,Decrease MP consumed by magic for Bishops Lv3,Decrease MP consumed by magic for Bishops Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
35851,Consumed MP & OD Increase ,<color PARAM_DN> Increase OD and MP Consumption 1.5 Times </color>,102003,1,,1,,,,,,,1,BAD,0,2,,,,,,,,,
36001,Hide Attack Lv.1,Hide Attack Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36002,Hide Attack Lv.2,Hide Attack Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36003,Hide Attack Lv.3,Hide Attack Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36004,Hide Attack Lv.4,Hide Attack Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36005,Hide Attack Lv.5,Hide Attack Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36006,Hide Attack Lv.6,Hide Attack Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36007,Hide Attack Lv.7,Hide Attack Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36008,Post Hide Attack,Post Hide Attack,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36011,Hide Attack (For Thieves) Lv 1,Hide Attack (For Thieves) Lv 1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36012,Hide Attack (For Thieves) Lv 2,Hide Attack (For Thieves) Lv 2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36013,Hide Attack (For Thieves) Lv 3,Hide Attack (For Thieves) Lv 3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36014,Hide Attack (For Thieves) Lv 4,Hide Attack (For Thieves) Lv 4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36015,Hide Attack (For Thieves) Lv 5,Hide Attack (For Thieves) Lv 5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36016,Hide Attack (For Thieves) Lv 6,Hide Attack (For Thieves) Lv 6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36017,Hide Attack (For Thieves) Lv 7,Hide Attack (For Thieves) Lv 7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36018,Post-Hide Attack (For Thieves),Post-Hide Attack (For Thieves),,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36021,Hide Attack: Ninja Lv.1,Hide Attack: Ninja Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36022,Hide Attack: Ninja Lv.2,Hide Attack: Ninja Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36023,Hide Attack: Ninja Lv.3,Hide Attack: Ninja Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36024,Hide Attack: Ninja Lv.4,Hide Attack: Ninja Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36025,Hide Attack: Ninja Lv.5,Hide Attack: Ninja Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36026,Hide Attack: Ninja Lv.6,Hide Attack: Ninja Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36027,Hide Attack: Ninja Lv.7,Hide Attack: Ninja Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36028,Hide Attack (After): Ninja,Hide Attack (After): Ninja,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36031,Hide Attack (Ninja) Lv.1,Hide Attack (Ninja) Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36032,Hide Attack (Ninja) Lv.2,Hide Attack (Ninja) Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36033,Hide Attack (Ninja) Lv.3,Hide Attack (Ninja) Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36034,Hide Attack (Ninja) Lv.4,Hide Attack (Ninja) Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36035,Hide Attack (Ninja) Lv.5,Hide Attack (Ninja) Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36036,Hide Attack (Ninja) Lv.6,Hide Attack (Ninja) Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36037,Hide Attack (Ninja) Lv.7,Hide Attack (Ninja) Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36038,Hide Attack (After): (Ninja),Hide Attack (After) (Ninja),,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36201,Back Attack Lv.1,Back Attack Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36202,Back Attack Lv.2,Back Attack Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36203,Back Attack Lv.3,Back Attack Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36204,Back Attack Lv.4,Back Attack Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36205,Back Attack Lv.5,Back Attack Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36206,Back Attack Lv.6,Back Attack Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36207,Back Attack Lv.7,Back Attack Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36208,Post Back Attack,Post Back Attack,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36211,Back Attack (For Thieves) Lv 1,Back Attack (For Thieves) Lv 1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36212,Back Attack (For Thieves) Lv 2,Back Attack (For Thieves) Lv 2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36213,Back Attack (For Thieves) Lv 3,Back Attack (For Thieves) Lv 3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36214,Back Attack (For Thieves) Lv 4,Back Attack (For Thieves) Lv 4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36215,Back Attack (For Thieves) Lv 5,Back Attack (For Thieves) Lv 5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36216,Back Attack (For Thieves) Lv 6,Back Attack (For Thieves) Lv 6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36217,Back Attack (For Thieves) Lv 7,Back Attack (For Thieves) Lv 7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36218,Back Attack (After) (For Thieves),Back Attack (After) (For Thieves),,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36221,Back Attack (Ninja) Lv.1,Back Attack (Ninja) Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36222,Back Attack (Ninja) Lv.2,Back Attack (Ninja) Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36223,Back Attack (Ninja) Lv.3,Back Attack (Ninja) Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36224,Back Attack (Ninja) Lv.4,Back Attack (Ninja) Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36225,Back Attack (Ninja) Lv.5,Back Attack (Ninja) Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36226,Back Attack (Ninja) Lv.6,Back Attack (Ninja) Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36227,Back Attack (Ninja) Lv.7,Back Attack (Ninja) Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36228,Back Attack (After) (Ninja),Back Attack (After) (Ninja),,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36231,Back Attack: Ninja Lv.1,Back Attack: Ninja Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36232,Back Attack: Ninja Lv.2,Back Attack: Ninja Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36233,Back Attack: Ninja Lv.3,Back Attack: Ninja Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36234,Back Attack: Ninja Lv.4,Back Attack: Ninja Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36235,Back Attack: Ninja Lv.5,Back Attack: Ninja Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36236,Back Attack: Ninja Lv.6,Back Attack: Ninja Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36237,Back Attack: Ninja Lv.7,Back Attack: Ninja Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36238,Back Attack (After) (For Thieves),Back Attack (After) (For Thieves),,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36251,Back Attack Up,Increase damage when attacking from behind,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
36401,Sudden Strike Lv.1,Sudden Strike Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36402,Sudden Strike Lv.2,Sudden Strike Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36403,Sudden Strike Lv.3,Sudden Strike Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36404,Sudden Strike Lv.4,Sudden Strike Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36405,Sudden Strike Lv.5,Sudden Strike Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36406,Sudden Strike Lv.6,Sudden Strike Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36407,Sudden Strike Lv.7,Sudden Strike Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36408,,,,-1,,-1,,,,,,,1,GOOD,0,0,,,,,,,,,
36411,Sudden Strike: Ninja Lv.1,Sudden Strike: Ninja Lv.1,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36412,Sudden Strike: Ninja Lv.2,Sudden Strike: Ninja Lv.2,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36413,Sudden Strike: Ninja Lv.3,Sudden Strike: Ninja Lv.3,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36414,Sudden Strike: Ninja Lv.4,Sudden Strike: Ninja Lv.4,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36415,Sudden Strike: Ninja Lv.5,Sudden Strike: Ninja Lv.5,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36416,Sudden Strike: Ninja Lv.6,Sudden Strike: Ninja Lv.6,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36417,Sudden Strike: Ninja Lv.7,Sudden Strike: Ninja Lv.7,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
36501,Warzen Blow Lv.1,Warzen Blow Lv.1,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36502,Warzen Blow Lv.2,Warzen Blow Lv.2,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36503,Warzen Blow Lv.3,Warzen Blow Lv.3,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36504,Warzen Blow Lv.4,Warzen Blow Lv.4,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36505,Warzen Blow Lv.5,Warzen Blow Lv.5,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36506,Warzen Blow Lv.6,Warzen Blow Lv.6,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36507,Warzen Blow Lv.7,Warzen Blow Lv.7,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36508,,,,-1,,-1,,,,,,,1,GOOD,0,0,,,,,,,,,
36511,Warzen Blow --Neutral Lv.1,Warzen Blow --Neutral Lv.1,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36512,Warzen Blow --Neutral Lv.2,Warzen Blow --Neutral Lv.2,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36513,Warzen Blow --Neutral Lv.3,Warzen Blow --Neutral Lv.3,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36514,Warzen Blow --Neutral Lv.4,Warzen Blow --Neutral Lv.4,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36515,Warzen Blow --Neutral Lv.5,Warzen Blow --Neutral Lv.5,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36516,Warzen Blow --Neutral Lv.6,Warzen Blow Neutral Lv.6,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36517,Warzen Blow --Neutral Lv.7,Warzen Blow --Neutral Lv.7,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36521,Warzen Blow: Ninja Lv.1,Warzen Blow: Ninja Lv.1,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36522,Warzen Blow: Ninja Lv.2,Warzen Blow: Ninja Lv.2,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36523,Warzen Blow: Ninja Lv.3,Warzen Blow: Ninja Lv.3,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36524,Warzen Blow: Ninja Lv.4,Warzen Blow: Ninja Lv.4,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36525,Warzen Blow: Ninja Lv.5,Warzen Blow: Ninja Lv.5,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36526,Warzen Blow: Ninja Lv.6,Warzen Blow: Ninja Lv.6,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36527,Warzen Blow: Ninja Lv.7,Warzen Blow: Ninja Lv.7,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36531,Warzen Blow (Neutral): Ninja Lv.1,Warzen Blow (Neutral): Ninja Lv.1,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36532,Warzen Blow (Neutral): Ninja Lv.2,Warzen Blow (Neutral): Ninja Lv.2,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36533,Warzen Blow (Neutral): Ninja Lv.3,Warzen Blow (Neutral): Ninja Lv.3,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36534,Warzen Blow (Neutral): Ninja Lv.4,Warzen Blow (Neutral): Ninja Lv.4,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36535,Warzen Blow (Neutral): Ninja Lv.5,Warzen Blow (Neutral): Ninja Lv.5,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36536,Warzen Blow (Neutral): Ninja Lv.6,Warzen Blow (Neutral): Ninja Lv.6,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36537,Warzen Blow (Neutral): Ninja Lv.7,Warzen Blow (Neutral): Ninja Lv.7,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36601,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36602,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36603,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36604,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36605,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36606,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36607,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36611,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36612,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36613,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36614,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36615,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36616,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36617,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36621,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36622,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36623,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36624,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36625,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36626,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36627,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36631,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36632,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36633,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36634,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36635,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36636,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36637,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36641,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36642,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36643,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36644,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36645,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36646,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36647,Bash Boost,Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36651,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36652,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36653,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36654,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36655,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36656,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36657,Leg Bash Boost,Leg Bash Boost,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36701,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36711,Critical Resistance for Ninjas Lv1,Critical Resistance for Ninjas Lv1,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
36712,Critical Resistance for Ninjas Lv2,Critical Resistance for Ninjas Lv2,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
36713,Critical Resistance for Ninjas Lv3,Critical Resistance for Ninjas Lv3,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
36801,Shield Bash Lv1,Shield Bash Lv1,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36802,Shield Bash Lv2,Shield Bash Lv2,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36803,Shield Bash Lv3,Shield Bash Lv3,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36804,Shield Bash Lv4,Shield Bash Lv4,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36805,Shield Bash Lv5,Shield Bash Lv5,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36806,Shield Bash Lv6,Shield Bash Lv6,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
36807,Shield Bash Lv7,Shield Bash Lv7,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
40201,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40202,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40203,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40204,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40205,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40206,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40207,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40208,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40209,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40210,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40211,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40212,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40213,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40214,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40215,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40216,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40217,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40218,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40219,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40220,Caltrop,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40221,Caltrop,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40222,Caltrop,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40223,Caltrop,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40224,Caltrop,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40225,Caltrop,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40226,Caltrop,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40227,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40228,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40229,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40230,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40231,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40232,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40233,Leg Bash,Decrease Movement Speed,402003,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
40251,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,2,,,,,,,,,
40252,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,2,,,,,,,,,
40253,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,2,,,,,,,,,
40254,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,2,,,,,,,,,
40255,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,2,,,,,,,,,
40256,Decrease Movement Speed,,402003,2,,2,,,,,,,1,BAD,0,2,,,,,,,,,
40301,Armor Shield,Armor Shield,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
40302,Matu,Matu,301002,1,,1,,,,,,,1,GOOD,1,1,,,,,,,,,
40303,,,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
40351,Physical Damage Up,<color PARAM_DN> Increase Physical Damage Received </color>,402002,2,,2,,,,,,,1,BAD,0,2,,,,,,,,,
40401,Magic Shield,Magic Shield,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
40402,,,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
40403,Magic Defense,,103010,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
45301,Block Movement,<color PARAM_DN> Unable To Move </color>,503001,2,,2,,,,,,,1,BAD,0,0,,,,,,,,,
