#,#Identification information,name,Cool time ID,Type,Sort type,Custom skill attributes,Cannot be used in the city,Power level consumer occupation,Power level,Lowest level,Highest level,Required number of parent skills,Parent skill 1,Parent skill 1 Required level,Parent skill 2,Parent skill 2 Required level,Parent skill 3,Parent skill 3 Required level,Parent skill 4,Parent skill 4 Required level,Combo level,Step available,Cast voice ID,Activate voice ID,Target mode,Additional attributes,,Timing voice ID,Shared ID,Shared skill enhancement ID,,,Is it inheritable?,,No level notation required
#,#SkillTreeID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shared ID,
#,#,,,,,,,,,,,,,,,,,,,,,,,,,Start trap,Additional trap,,,,,,,MAX68,
#,#,,MAX = 277,,,,,,,,,,,,,,,,,,,,,,,,,,,ID1,ID2,ID3,,,
#,1,2,3,4,,5,9,10,11,12,13,14,15,16,17,18,19,20,21,22,29,,,,,7,8,,,32,33,34,6,31,
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,10001,test1,255,ACTIVE,ATTACK,NONE,1,NONE,0,1,1,,0,,0,,0,,0,,0,0,0,0,MAIN,,,0,,,,,,0,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,10012,test2,255,PASSIVE,ATTACK,NONE,0,NONE,0,1,2,,0,,0,,0,,0,,0,0,0,0,MAIN,,,0,,,,,,0,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21101,Righteous warrior stance,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21102,Merit of a loyal monk,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21103,Shield of the Wisdom Wizard,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21104,Benefits of a filial thief,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21105,The spirit of a samurai,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21106,Confession of a faithful bishop,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21107,A moment of a ninja,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108,The wish of the prince,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21109,The opening of a Japanese clown,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21110,Brave alchemist Meitetsu,130,PASSIVE,PASSIVE,JOBSKILL,0,NONE,0,1,1,,0,0,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Fighter (FIGHTER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101,Bash,1,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,,0,0,0,0,0,0,0,0,3,0,0,111,MAIN,,,0,,,,,1,35,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102,Leg bash,2,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,11101,1,0,0,0,0,0,0,4,0,0,114,MAIN,,,0,,,,,1,36,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103,Head bash,3,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,2,11603,1,11102,1,0,0,0,0,5,0,0,115,MAIN,,,0,,,,,1,37,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11104,Shockwave,4,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,11606,1,0,0,0,0,0,0,1,0,0,112,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11105,Round sweep,5,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,2,11102,1,11101,1,0,0,0,0,4,0,0,113,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11106,Guard crash,6,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,2,11603,1,11101,1,0,0,0,0,3,0,0,115,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11107,Piercing,7,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,11604,1,0,0,0,0,0,0,1,0,0,114,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11108,Avenge,8,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,11204,1,0,0,0,0,0,0,0,0,0,120,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11109,Hard blow,136,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,2,11107,1,11605,1,0,0,0,0,1,0,0,111,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11110,Deadly Pain,190,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,11703,1,0,0,0,0,0,0,6,0,0,115,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11111,capture,219,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,11109,1,0,0,0,0,0,0,0,0,0,115,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11112,Grasp,263,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,11301,1,0,0,0,0,0,0,6,0,0,111,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201,Defend stance,9,ACTIVE,DEFENSE,NONE,0,NONE,0,1,7,,0,0,0,0,0,0,0,0,0,0,0,119,SUB,,,0,,,,,1,40,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11202,Patience,10,ACTIVE,DEFENSE,NONE,0,NONE,0,1,7,1,11702,1,0,0,0,0,0,0,0,0,0,120,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11203,Overuse,11,ACTIVE,DEFENSE,NONE,0,NONE,0,1,7,1,11705,1,0,0,0,0,0,0,0,0,0,120,SUB,,,0,,10010,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204,Sentinel guard,12,ACTIVE,DEFENSE,NONE,0,NONE,0,1,7,1,11201,1,0,0,0,0,0,0,0,0,0,119,SUB,,,0,,,,,1,41,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11205,Iron shell,13,ACTIVE,DEFENSE,NONE,0,NONE,0,1,7,1,11203,1,0,0,0,0,0,0,0,0,0,119,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Strengthen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11301,Brave style,183,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,11604,1,0,0,0,0,0,0,0,0,0,118,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11501,Self heel,14,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,11201,1,0,0,0,0,0,0,0,0,0,110,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11601,Provoke,15,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11201,1,0,,0,,0,,0,0,0,106,MAIN,,,0,,,,,1,44,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11602,Rage,16,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11701,1,0,,0,,0,,0,0,0,120,SUB,,,0,,,,,1,31,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11603,Walk rye,17,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11102,1,0,,0,,0,,0,0,0,121,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11604,Desperado,18,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11106,1,0,,0,,0,,0,0,0,120,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11605,voltage,19,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11706,1,0,,0,,0,,0,0,0,119,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11606,Power charge,20,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11105,1,0,,0,,0,,0,0,0,120,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11607,Offensive guard,21,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11705,1,0,,0,,0,,0,0,0,119,SUB,,,0,,,,,1,47,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11608,Insight,15,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11701,1,0,,0,,0,,0,0,0,106,MAIN,,,0,,,,,1,45,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11609,Uplifting morale,172,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11706,1,0,,0,,0,,0,0,0,121,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11610,Chain Arts,220,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,11609,1,0,,0,,0,,0,0,0,121,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#passive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701,Hate rise,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11601,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,48,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702,Increased physical defense (FIG),130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11204,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703,Maximum weight increase (FIG),130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11603,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11704,HP upper limit rise,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11707,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11705,Increased GP resilience,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11702,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11706,Increased physical attack power,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11103,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,62,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11707,Increased tolerance to abnormal mental illness,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11702,1,0,0,0,0,0,0,0,0,0,0,SUB,,,0,,,,,1,34,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11708,Increased physical attack power & physical defense power,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,11704,1,0,0,0,0,0,0,0,0,0,0,SUB,,,0,,,,,1,66,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PRIEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101,Stance smash,28,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,12801,1,0,,0,,0,,1,0,0,13,MAIN,,,0,,10006,,,1,38,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12102,Fast break,29,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,12101,1,0,,0,,0,,3,0,0,13,MAIN,,,0,,10006,,,1,39,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12103,Holy Light,30,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,12202,1,0,,0,,0,,0,0,101,115,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12104,Divine Ray,189,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,12103,1,0,,0,,0,,0,0,101,115,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12105,Light arrow,268,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,12308,1,0,,0,,0,,0,0,0,2,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12201,Sacred barrier,31,ACTIVE,DEFENSE,NONE,0,NONE,0,1,7,1,12602,1,0,,0,,0,,0,0,93,117,SUB,,,0,,,,,1,42,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12202,Damage cover,32,ACTIVE,DEFENSE,NONE,0,NONE,0,1,7,1,12801,1,0,,0,,0,,0,0,93,117,SUB,,,0,,,,,1,43,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Strengthen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12301,protection,33,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,12501,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,28,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12302,Mass protection,34,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,12305,1,0,,0,,0,,0,0,94,118,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12303,Attack aura,35,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,12301,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,25,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12304,Magic aura,36,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,12303,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,26,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12305,Resist,37,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,12301,1,0,,0,,0,,0,0,93,2,SUB,,,93,,,,,1,27,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306,Mass resist,38,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,12302,1,0,,0,,0,,0,0,94,118,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307,Holy Breath,134,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,1,1,12304,1,0,,0,,0,,0,0,94,118,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308,Holy Enchantment,173,ACTIVE,REINFORCEMENT,NONE,0,NONE,0,1,7,1,12102,1,0,,0,,0,,0,0,94,118,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501,Heel,39,ACTIVE,HEAL,NONE,0,NONE,0,1,7,0,0,0,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,20,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12502,Middle heel,40,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12506,1,0,,0,,0,,0,0,95,107,SUB,,,0,,,,,1,21,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12503,Cure poison,41,ACTIVE,HEAL,NONE,0,NONE,0,1,1,1,12501,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504,Cure Paralysis,42,ACTIVE,HEAL,NONE,0,NONE,0,1,1,1,12503,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12505,Cure body,43,ACTIVE,HEAL,NONE,0,NONE,0,1,1,1,12504,1,0,,0,,0,,0,0,92,108,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12506,Heel circle,44,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12503,1,0,,0,,0,,0,0,94,108,SUB,,,0,,10011,,,1,22,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12507,Middle heel circle,45,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12510,1,0,,0,,0,,0,0,97,110,SUB,,,0,,10011,,,1,23,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12508,Cure Mind,46,ACTIVE,HEAL,NONE,0,NONE,0,1,1,1,12504,1,0,,0,,0,,0,0,92,108,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12509,Repair shield,47,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12503,1,0,,0,,0,,0,0,95,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12510,Revive,48,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12502,1,0,,0,,0,,0,0,97,109,SUB,,,0,,,,,1,24,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12511,Resurrection,49,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12507,1,0,,0,,0,,0,0,97,110,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512,Divine heels,50,ACTIVE,HEAL,NONE,0,NONE,0,1,1,1,12507,1,0,,0,,0,,0,0,92,110,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513,Regeneration,135,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12507,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514,Reactive heel,221,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12513,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12515,Anti-body,222,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12804,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12516,Anti-mind,223,ACTIVE,HEAL,NONE,0,NONE,0,1,7,1,12508,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12517,Blessing of Rusta,267,ACTIVE,HEAL,NONE,0,NONE,0,1,5,1,12511,1,0,,0,,0,,0,0,97,117,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12601,Divine Armor,51,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,0,0,0,0,,0,,0,,0,0,92,2,SUB,,,0,,,,,1,46,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12602,Hamless,52,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,12803,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,64,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12603,Torch light,53,ACTIVE,SUPPORT,NONE,0,NONE,0,1,1,1,12601,1,0,,0,,0,,0,0,93,2,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12604,Divine trap,54,IDTRAP,SUPPORT,NONE,0,NONE,0,1,1,1,12602,1,0,,0,,0,,0,0,99,2,MAIN,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12605,reverse,184,ACTIVE,SUPPORT,NONE,0,NONE,0,1,7,1,12507,1,0,,0,,0,,0,0,94,118,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#passive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12801,Increased physical defense (PRI),130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,12601,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12802,High-speed chanting,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,12306,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12803,Increased magic defense (PRI),130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,12202,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12804,Increased physical resistance,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,12505,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,33,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12805,MP upper limit increase (PRI),130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,12510,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12806,Maximum weight increase (PRI),130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,12603,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12807,Increased physical defense and magic defense,130,PASSIVE,PASSIVE,NONE,0,NONE,0,1,7,1,12201,1,0,,0,,0,,0,0,0,0,SUB,,,0,,,,,1,0,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#MAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13101,Flame Arrow,61,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,0,0,0,0,,0,,0,,0,0,0,2,MAIN,,,0,,,,,1,1,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13102,Fireball,62,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,13701,2,0,,0,,0,,0,0,105,113,MAIN,,,0,,,,,1,9,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13103,Ice burst,63,ACTIVE,ATTACK,NONE,0,NONE,0,1,7,1,13112,1,0,,0,,0,,0,0,100,11,MAIN,,,0,,10007,,,1,7,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
