41157,Schwarze Lanze,,41157,1,,,,,,41101,30,0,1,,,,,,,,,,,,,,,,,
41158,Schwarze Lanze,,41158,1,,,,,,41101,55,0,1,,,,,,,,,,,,,,,,,
41159,Schwarze Lanze,,41159,1,,,,,,41101,28,0,1,,,,,,,,,,,,,,,,,
41160,Naughty fly,,41160,1,,,,,,41101,5,0,1,,,,,,,,,,,,,,,,,
41201,Aria Tsetse Fly,God of Stinkbugs,41201,1,,,,,,41101,29,1,1,,,,,,,,,,,,,,,,,
41202,Endless Pain,Flying plague,41202,1,,,,,,41101,48,1,1,,,,,,,,,,,,,,,,,
41301,Fake Aria Tsetse Fly,,41301,1,,,,,,41101,14,0,1,,,,,,,,,,,,,,,,,
41401,Blood football,+AFs-MAC+AF0-,41401,1,,,,,,41101,20,0,1,,,,,,,,,,,,,,,,,
41601,Black fly,,41601,1,,,,,,41101,1,0,1,,,,,,,,,,,,,,,,,
41602,Black fly,,41602,1,,,,,,41101,30,0,1,,,,,,,,,,,,,,,,,
41603,Black fly,,41603,1,,,,,,41101,31,0,1,,,,,,,,,,,,,,,,,
41604,Black fly,,41604,1,,,,,,41101,70,0,1,,,,,,,,,,,,,,,,,
41605,Black fly,,41605,1,,,,,,41101,71,0,1,,,,,,,,,,,,,,,,,
41606,Black fly,,41606,1,,,,,,41101,100,0,1,,,,,,,,,,,,,,,,,
41751,Black fly,,41751,1,,,,,,41101,40,0,1,,,,,,,,,,,,,,,,,
41901,Fried egg,,41901,,,,,,1,80201,55,0,1,,,,,,,,,,,,,,,,,
41999,Giant wingworm slurping,It springs up from a former employee's house,41999,1,,,,,,41101,1,1,1,,,,,,,,,,,,,,,,,
200041102,Bloodsucker,,41102,1,,,,,,41101,12,0,1,,,,,,,,,,,,,,,,,
200041103,Stinger,,41103,1,,,,,,41101,17,0,1,,,,,,,,,,,,,,,,,
200041104,Noisy,,41104,1,,,,,,41101,26,0,1,,,,,,,,,,,,,,,,,
200041105,Loudmouth,,41105,1,,,,,,41101,28,0,1,,,,,,,,,,,,,,,,,
200041108,Needle feather,,41108,1,,,,,,41101,35,0,1,,,,,,,,,,,,,,,,,
200041109,Demon Locust,,41109,1,,,,,,41101,46,0,1,,,,,,,,,,,,,,,,,
200041110,Epidemic fly,,41110,1,,,,,,41101,47,0,1,,,,,,,,,,,,,,,,,
200041153,Filthy Valet,,41153,1,,,,,,41101,11,0,1,,,,,,,,,,,,,,,,,
200041154,Hex pixie,,41154,1,,,,,,41101,29,0,1,,,,,,,,,,,,,,,,,
200041160,Naughty fly,,41160,1,,,,,,41101,5,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Spider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42101,Huge Spider,,42101,1,,,,,,42101,14,0,1,,,,,,,,,,,,,,,,,
42102,Black Widow,,42102,1,,,,,,42101,17,0,1,,,,,,,,,,,,,,,,,
42103,Killer web,,42103,1,,,,,,42101,30,0,1,,,,,,,,,,,,,,,,,
42104,Venom string,,42104,1,,,,,,42101,32,0,1,,,,,,,,,,,,,,,,,
42105,Assassin Widow,,42105,1,,,,,,42101,39,0,1,,,,,,,,,,,,,,,,,
42106,Arachne,,42106,1,,,,,,42101,44,0,1,,,,,,,,,,,,,,,,,
42107,tarantula,,42107,1,,,,,,42102,48,0,1,,,,,,,,,,,,,,,,,
42108,Weekly tarantula,,42108,1,,,,,,42102,17,0,1,,,,,,,,,,,,,,,,,
42109,Atlanato Minion,,42109,1,,,,,,42102,55,0,1,,,,,,,,,,,,,,,,,
42110,Joco Spider,,42110,1,,,,,,42102,45,0,1,,,,,,,,,,,,,,,,,
42111,Joco Spider,,42110,1,,,,,,42102,50,0,1,,,,,,,,,,,,,,,,,
42112,Giant spider,,42112,1,,,,,,42102,57,0,1,,,,,,,,,,,,,,,,,
42113,Atlanato Minion,Dreamy,42113,1,,,,,,42102,65,0,1,,,,,,,,,,,,,,,,,
42114,Moody Spider,,42114,1,,,,,,42102,50,0,1,,,,,,,,,,,,,,,,,
42151,Harm,,42151,1,,,,,,42102,38,0,1,,,,,,,,,,,,,,,,,
42152,Beast Eater,,42152,1,,,,,,42101,43,0,1,,,,,,,,,,,,,,,,,
42153,Fate spinner,,42153,1,,,,,,42101,47,0,1,,,,,,,,,,,,,,,,,
42154,Beast Eater,,42152,1,,,,,,42101,42,0,1,,,,,,,,,,,,,,,,,
42155,Play Harm,,42155,1,,,,,,42102,47,0,1,,,,,,,,,,,,,,,,,
42156,Semiria Spider,,42156,1,,,,,,42101,10,0,1,,,,,,,,,,,,,,,,,
42157,Beast Eater Drow,,42152,1,,,,,,42101,40,0,1,,,,,,,,,,,,,,,,,
42158,Avatar Diatranato,,42158,1,,,,,,42105,65,0,1,,,,,,,,,,,,,,,,,
42159,Avatar Diatranato,,42159,1,,,,,,42105,35,0,1,,,,,,,,,,,,,,,,,
42201,Man+AC0-eater,Deadly Arachnid,42201,1,,,,,,42103,37,1,1,,,,,,,,,,,,,,,,,
42202,Arachnophobia,Compound eye slaughterer,42202,1,,,,,,42102,45,1,1,,,,,,,,,,,,,,,,,
42203,Arachnophobia,Dreamy,12100,1,,,,,,42102,60,1,1,,,,,,,,,,,,,,,,,
42251,Joco Spider,Go crazy,42110,1,,,,,,42102,60,0,1,,,,,,,,,,,,,,,,,
42301,Peach spider,Wild Patissier,42301,1,,,,,,42101,5,0,1,,,,,,,,,,,,,,,,,
42302,Death Larva,,42302,1,,,,,,42104,21,0,1,,,,,,,,,,,,,,,,,
42303,Goliath Birdeater,Bird and beast hunter,42303,1,,,,,,42106,80,0,1,,,,,,,,,,,,,,,,,
42401,Black widow,+AFs-MAC+AF0-,42401,1,,,,,,42101,17,0,1,,,,,,,,,,,,,,,,,
42402,Arachnophobia,+AFs-MAC+AF0-,42402,1,,,,,,42102,55,1,1,,,,,,,,,,,,,,,,,
42403,tarantula,+AFs-MAC+AF0-,42403,1,,,,,,42102,13,0,1,,,,,,,,,,,,,,,,,
42404,tarantula,+AFs-MAC+AF0-,42404,1,,,,,,42102,20,0,1,,,,,,,,,,,,,,,,,
42405,tarantula,+AFs-MAC+AF0-,42405,1,,,,,,42102,26,0,1,,,,,,,,,,,,,,,,,
42406,tarantula,+AFs-MAC+AF0-,42406,1,,,,,,42102,34,0,1,,,,,,,,,,,,,,,,,
42407,tarantula,+AFs-MAC+AF0-,42407,1,,,,,,42102,40,0,1,,,,,,,,,,,,,,,,,
42408,tarantula,+AFs-MAC+AF0-,42408,1,,,,,,42102,46,0,1,,,,,,,,,,,,,,,,,
42409,tarantula,+AFs-MAC+AF0-,42409,1,,,,,,42102,53,0,1,,,,,,,,,,,,,,,,,
42410,tarantula,+AFs-MAC+AF0-,42410,1,,,,,,42102,60,0,1,,,,,,,,,,,,,,,,,
42601,tarantula,,42601,1,,,,,,42101,1,0,1,,,,,,,,,,,,,,,,,
42602,tarantula,,42602,1,,,,,,42101,30,0,1,,,,,,,,,,,,,,,,,
42603,tarantula,,42603,1,,,,,,42101,31,0,1,,,,,,,,,,,,,,,,,
42604,tarantula,,42604,1,,,,,,42101,70,0,1,,,,,,,,,,,,,,,,,
42605,tarantula,,42605,1,,,,,,42101,71,0,1,,,,,,,,,,,,,,,,,
42606,tarantula,,42606,1,,,,,,42101,100,0,1,,,,,,,,,,,,,,,,,
42751,tarantula,,42751,1,,,,,,42101,40,0,1,,,,,,,,,,,,,,,,,
42901,Atlanato,,42901,1,,,,,,42101,22,0,1,,,,,,,,,,,,,,,,,
42902,Atlanato,,42902,1,,,,,,42101,22,0,1,,,,,,,,,,,,,,,,,
42903,Grand Mother Spider,,42903,1,,,,,,42105,20,0,1,,,,,,,,,,,,,,,,,
42904,Poison parasite,,42904,1,,,,,,42104,18,0,1,,,,,,,,,,,,,,,,,
42905,Stone parasite,,42905,1,,,,,,42104,18,0,1,,,,,,,,,,,,,,,,,
42906,Parasite spider,,42906,1,,,,,,42104,18,0,1,,,,,,,,,,,,,,,,,
200042101,Huge spider,,42101,1,,,,,,42101,14,0,1,,,,,,,,,,,,,,,,,
200042102,Black Widow,,42102,1,,,,,,42101,17,0,1,,,,,,,,,,,,,,,,,
200042103,Killer web,,42103,1,,,,,,42101,30,0,1,,,,,,,,,,,,,,,,,
200042104,Venom string,,42104,1,,,,,,42101,32,0,1,,,,,,,,,,,,,,,,,
200042151,Harm,,42151,1,,,,,,42102,38,0,1,,,,,,,,,,,,,,,,,
200042152,Beast Eater,,42152,1,,,,,,42101,43,0,1,,,,,,,,,,,,,,,,,
200042153,Fate spinner,,42153,1,,,,,,42101,47,0,1,,,,,,,,,,,,,,,,,
200042154,Beast Eater,,42152,1,,,,,,42101,42,0,1,,,,,,,,,,,,,,,,,
200042155,Play Harm,,42155,1,,,,,,42102,47,0,1,,,,,,,,,,,,,,,,,
200042157,Beast Eater Drow,,42152,1,,,,,,42101,40,0,1,,,,,,,,,,,,,,,,,
300042107,tarantula,,42107,1,,,,,,42102,68,0,1,,,,,,,,,,,,,,,,,
300042251,tarantula,Incubus,42107,1,,,,,,42102,88,1,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50101,Leg eater,,50101,1,,,,,,50101,4,0,1,,,,,,,,,,,,,,,,,
50102,Mana plant,,50102,1,,,,,,50101,23,0,1,,,,,,,,,,,,,,,,,
50103,Predator plant,,50103,1,,,,,,50102,27,0,1,,,,,,,,,,,,,,,,,
50104,Rubber beast,,50104,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
50105,Hydra Plant,,50105,1,,,,,,50101,8,0,1,,,,,,,,,,,,,,,,,
50106,Crawl trap,,50106,1,,,,,,50101,42,0,1,,,,,,,,,,,,,,,,,
50107,Running test plant,For checking running motion,50107,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
50108,Quartz eater,,50108,1,,,,,,50101,55,0,1,,,,,,,,,,,,,,,,,
50109,Bay leaf,,50109,1,,,,,,50101,60,0,1,,,,,,,,,,,,,,,,,
50110,Bay leaf,,50109,1,,,,,,50101,60,0,1,,,,,,,,,,,,,,,,,
50111,Bay leaf,,50109,1,,,,,,50101,60,0,1,,,,,,,,,,,,,,,,,
50112,Bay leaf,,50109,1,,,,,,50101,60,0,1,,,,,,,,,,,,,,,,,
50113,Bay leaf,,50109,1,,,,,,50101,60,0,1,,,,,,,,,,,,,,,,,
50114,Snatcher Weed,,50114,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
50115,alkaloid,,50115,1,,,,,,50101,52,0,1,,,,,,,,,,,,,,,,,
50116,Dried flower,,50116,1,,,,,,50101,67,0,1,,,,,,,,,,,,,,,,,
50117,Parasite seed,,50117,1,,,,,,50101,30,0,1,,,,,,,,,,,,,,,,,
50118,Predator plant,Dreamy,50118,1,,,,,,50102,4,0,1,,,,,,,,,,,,,,,,,
50119,Crazy flavor,,50119,1,,,,,,50101,50,0,1,,,,,,,,,,,,,,,,,
50151,Visitor Plant,,50151,1,,,,,,50102,7,0,1,,,,,,,,,,,,,,,,,
50152,Segment,,50152,1,,,,,,50101,8,0,1,,,,,,,,,,,,,,,,,
50153,Morgue plant,Guardian of the corpse,50153,1,,,,,,50101,29,0,1,,,,,,,,,,,,,,,,,
50154,Flower movement,,50154,1,,,,,,50102,31,0,1,,,,,,,,,,,,,,,,,
50155,Dead Leaf,,50155,1,,,,,,50101,20,0,1,,,,,,,,,,,,,,,,,
50156,Grande Tario,,50156,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
50157,Shokujin Plant,,50157,1,,,,,,50101,60,0,1,,,,,,,,,,,,,,,,,
50301,Poisonous Bride,,50301,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
50302,Rutile eater,,50302,1,,,,,,50101,50,0,1,,,,,,,,,,,,,,,,,
50401,Leg eater,+AFs-MAC+AF0-,50401,1,,,,,,50101,14,0,1,,,,,,,,,,,,,,,,,
50601,plant,,50601,1,,,,,,50101,1,0,1,,,,,,,,,,,,,,,,,
50602,plant,,50602,1,,,,,,50101,30,0,1,,,,,,,,,,,,,,,,,
50603,plant,,50603,1,,,,,,50101,31,0,1,,,,,,,,,,,,,,,,,
50604,plant,,50604,1,,,,,,50101,70,0,1,,,,,,,,,,,,,,,,,
50605,plant,,50605,1,,,,,,50101,71,0,1,,,,,,,,,,,,,,,,,
50606,plant,,50606,1,,,,,,50101,100,0,1,,,,,,,,,,,,,,,,,
50751,plant,,50751,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
200050102,Mana plant,,50102,1,,,,,,50101,23,0,1,,,,,,,,,,,,,,,,,
200050103,Predator plant,,50103,1,,,,,,50102,27,0,1,,,,,,,,,,,,,,,,,
200050104,Rubber beast,,50104,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
200050106,Crawl trap,,50106,1,,,,,,50101,42,0,1,,,,,,,,,,,,,,,,,
200050109,Bay leaf,,50109,1,,,,,,50101,45,0,1,,,,,,,,,,,,,,,,,
200050110,Bay leaf,,50109,1,,,,,,50101,45,0,1,,,,,,,,,,,,,,,,,
200050111,Bay leaf,,50109,1,,,,,,50101,45,0,1,,,,,,,,,,,,,,,,,
200050112,Bay leaf,,50109,1,,,,,,50101,45,0,1,,,,,,,,,,,,,,,,,
200050113,Bay leaf,,50109,1,,,,,,50101,45,0,1,,,,,,,,,,,,,,,,,
200050114,Snatcher Weed,,50114,1,,,,,,50101,40,0,1,,,,,,,,,,,,,,,,,
200050153,Morgue plant,Guardian of the corpse,50153,1,,,,,,50101,29,0,1,,,,,,,,,,,,,,,,,
200050154,Flower movement,,50154,1,,,,,,50102,31,0,1,,,,,,,,,,,,,,,,,
200050155,Dead Leaf,,50155,1,,,,,,50101,20,0,1,,,,,,,,,,,,,,,,,
200050157,Shokujin Plant,,50157,1,,,,,,50101,50,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Venus Man Trap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51101,Venus Man Trap,,51101,1,,,,,,51101,69,0,1,,,,,,,,,,,,,,,,,
51102,Venus Man Trap,,51102,1,,,,,,51102,20,0,1,,,,,,,,,,,,,,,,,
51103,Venus Man Trap,,51103,1,,,,,,51103,30,0,1,,,,,,,,,,,,,,,,,
51104,Venus Man Trap,,51104,1,,,,,,51104,20,0,1,,,,,,,,,,,,,,,,,
51105,Libertina,,51105,1,,,,,,51105,72,0,1,,,,,,,,,,,,,,,,,
51106,Venus Man Trap,,51106,1,,,,,,51106,20,0,1,,,,,,,,,,,,,,,,,
51151,Big Man Venus,,51151,1,,,,,,51104,72,0,1,,,,,,,,,,,,,,,,,
51251,Venus Man Trap,Infest,51101,1,,,,,,51101,71,0,1,,,,,,,,,,,,,,,,,
51601,Venus Man Trap,,51601,1,,,,,,51101,1,0,1,,,,,,,,,,,,,,,,,
51602,Venus Man Trap,,51602,1,,,,,,51101,30,0,1,,,,,,,,,,,,,,,,,
51603,Venus Man Trap,,51603,1,,,,,,51101,31,0,1,,,,,,,,,,,,,,,,,
51604,Venus Man Trap,,51604,1,,,,,,51101,70,0,1,,,,,,,,,,,,,,,,,
51605,Venus Man Trap,,51605,1,,,,,,51101,71,0,1,,,,,,,,,,,,,,,,,
51606,Venus Man Trap,,51606,1,,,,,,51101,100,0,1,,,,,,,,,,,,,,,,,
51751,Venus Man Trap,,51751,1,,,,,,51101,55,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#tauros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,War Buffalo,,60101,,,,,,,60101,15,0,1,,,,,,,,,,,,,,,,,
60102,Bison Head,,60102,,,,,,,60101,22,0,1,,,,,,,,,,,,,,,,,
60103,Minotaur,,60103,,,,,,,60101,44,0,1,,,,,,,,,,,,,,,,,
60104,Mazekeeper,,60104,,,,,,,60101,45,0,1,,,,,,,,,,,,,,,,,
60105,Goatauros,,60105,,,,,,,60101,40,0,1,,,,,,,,,,,,,,,,,
60106,Goz,Ruins Keeper,60106,,,,,,,60101,38,0,1,,,,,,,,,,,,,,,,,
60107,Bullspawn,Beast of Purgatory,60107,,,,,,,60101,16,0,1,,,,,,,,,,,,,,,,,
60108,Assault Bull,Beast of Revenge,60108,,,,,,,60103,18,0,1,,,,,,,,,,,,,,,,,
60109,Cemetery Tauros,,60109,,,,,,,60101,25,1,1,,,,,,,,,,,,,,,,,
60110,Park keeper,,60110,,,,,,,60101,60,0,1,,,,,,,,,,,,,,,,,
60111,Minotaur,,60111,,,,,,,60101,60,0,1,,,,,,,,,,,,,,,,,
60112,Park keeper,Dreamy,60112,,,,,,,60101,37,0,1,,,,,,,,,,,,,,,,,
60151,Phalaris,,60151,,,,,,,60101,39,0,1,,,,,,,,,,,,,,,,,
60152,Play Faralis,,60152,,,,,,,60101,48,0,1,,,,,,,,,,,,,,,,,
60153,Brote Tauros,,60153,,,,,,,60103,20,0,1,,,,,,,,,,,,,,,,,
60154,Asterios,,60902,,,,,,,60101,30,0,1,,,,,,,,,,,,,,,,,
60155,Flame Urds,,60155,,,,,,,60101,13,0,1,,,,,,,,,,,,,,,,,
60156,Gicant Bull,,60156,,,,,,,60103,68,0,1,,,,,,,,,,,,,,,,,
60201,Spiral mixer,Super horn beast,60201,,,,,,,60102,35,1,1,,,,,,,,,,,,,,,,,
60202,Chopper the Great,,60202,,,,,,,60103,46,1,1,,,,,,,,,,,,,,,,,
60203,Spiral mixer,Dreamy,12900,,,,,,,60102,30,1,1,,,,,,,,,,,,,,,,,
60401,War buffalo,+AFs-MAC+AF0-,60401,,,,,,,60101,27,0,1,,,,,,,,,,,,,,,,,
60402,War buffalo,+AFs-MAC+AF0-,60402,,,,,,,60101,13,0,1,,,,,,,,,,,,,,,,,
60403,War buffalo,+AFs-MAC+AF0-,60403,,,,,,,60101,20,0,1,,,,,,,,,,,,,,,,,
60404,Minotaur,+AFs-MAC+AF0-,60404,,,,,,,60101,40,0,1,,,,,,,,,,,,,,,,,
60405,Minotaur,+AFs-MAC+AF0-,60405,,,,,,,60101,46,0,1,,,,,,,,,,,,,,,,,
60406,War buffalo,+AFs-MAC+AF0-,60406,,,,,,,60101,26,0,1,,,,,,,,,,,,,,,,,
60407,War buffalo,+AFs-MAC+AF0-,60407,,,,,,,60101,34,0,1,,,,,,,,,,,,,,,,,
60408,Minotaur,+AFs-MAC+AF0-,60408,,,,,,,60101,53,0,1,,,,,,,,,,,,,,,,,
60409,Minotaur,+AFs-MAC+AF0-,60409,,,,,,,60101,60,0,1,,,,,,,,,,,,,,,,,
60601,Minotaur,,60601,,,,,,,60101,1,0,1,,,,,,,,,,,,,,,,,
60602,Minotaur,,60602,,,,,,,60101,30,0,1,,,,,,,,,,,,,,,,,
60603,Minotaur,,60603,,,,,,,60101,31,0,1,,,,,,,,,,,,,,,,,
60604,Minotaur,,60604,,,,,,,60101,70,0,1,,,,,,,,,,,,,,,,,
60605,Minotaur,,60605,,,,,,,60101,71,0,1,,,,,,,,,,,,,,,,,
60606,Minotaur,,60606,,,,,,,60101,100,0,1,,,,,,,,,,,,,,,,,
60751,Minotaur,,60751,,,,,,,60101,5,0,1,,,,,,,,,,,,,,,,,
60901,Dill auros,Dir x WO,60901,,,,,,,60103,46,0,1,,,,,,,,,,,,,,,,,
60902,Cludge Pain,Filthy Heretic,60902,,,,,,,60103,17,0,1,,,,,,,,,,,,,,,,,
60903,Red hand,,60903,,,,,,,60101,20,0,1,,,,,,,,,,,,,,,,,
60904,Red hand,,60904,,,,,,,60101,20,0,1,,,,,,,,,,,,,,,,,
60905,Minotaur,,60906,,,,,,,60101,1,0,1,,,,,,,,,,,,,,,,,
200060101,War Buffalo,,60101,,,,,,,60101,15,0,1,,,,,,,,,,,,,,,,,
200060102,Bison Head,,60102,,,,,,,60101,22,0,1,,,,,,,,,,,,,,,,,
200060103,Minotaur,,60103,,,,,,,60101,44,0,1,,,,,,,,,,,,,,,,,
200060104,Mazekeeper,,60104,,,,,,,60101,45,0,1,,,,,,,,,,,,,,,,,
200060107,Bullspawn,Beast of Purgatory,60107,,,,,,,60101,16,0,1,,,,,,,,,,,,,,,,,
200060110,Park keeper,,60110,,,,,,,60101,46,0,1,,,,,,,,,,,,,,,,,
200060151,Phalaris,,60151,,,,,,,60101,39,0,1,,,,,,,,,,,,,,,,,
200060152,Play Faralis,,60152,,,,,,,60101,48,0,1,,,,,,,,,,,,,,,,,
200060156,Gicant Bull,,60156,,,,,,,60103,55,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#golem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61101,Clay golem,,61101,4,,,,,,61101,9,0,1,,,,,,,,,,,,,,,,,
61102,Mangler,,61102,4,,,,,,61101,9,0,1,,,,,,,,,,,,,,,,,
61103,Lunic Guard,,61103,4,,,,,,61101,25,0,1,,,,,,,,,,,,,,,,,
61104,Stronghold,,61104,4,,,,,,61101,30,0,1,,,,,,,,,,,,,,,,,
61105,Rock body,,61105,4,,,,,,61101,35,0,1,,,,,,,,,,,,,,,,,
61106,Stone golem,,61106,4,,,,,,61101,43,0,1,,,,,,,,,,,,,,,,,
61107,Obsidian Golem,,61107,4,,,,,,61101,46,0,1,,,,,,,,,,,,,,,,,
61108,Cemetery Golem,,61108,4,,,,,,61101,45,1,1,,,,,,,,,,,,,,,,,
61109,Quartz Golem,,61109,4,,,,,,61101,9,0,1,,,,,,,,,,,,,,,,,
61110,Hardness golem,,61110,4,,,,,,61101,55,0,1,,,,,,,,,,,,,,,,,
61111,Quartz golem,,61111,4,,,,,,61101,55,0,1,,,,,,,,,,,,,,,,,
61112,Enchantment Quartz Golem,,61112,4,,,,,,61101,62,0,1,,,,,,,,,,,,,,,,,
61113,Quartz golem,,61111,4,,,,,,61101,58,0,1,,,,,,,,,,,,,,,,,
61114,Build golem,,61114,4,,,,,,61101,65,0,1,,,,,,,,,,,,,,,,,
61115,Heavy golem,,61115,4,,,,,,61101,62,0,1,,,,,,,,,,,,,,,,,
61116,Lava Golem,,61116,4,,,,,,61101,60,0,1,,,,,,,,,,,,,,,,,
61117,Rutile golem,,61117,4,,,,,,61101,53,0,1,,,,,,,,,,,,,,,,,
61118,Rutile Golem Krute,,61118,4,,,,,,61101,32,0,1,,,,,,,,,,,,,,,,,
61119,Metal Guardian,,61119,4,,,,,,61101,74,0,1,,,,,,,,,,,,,,,,,
61120,Enchantment Quartz Golem,Dreamy,61120,4,,,,,,61101,52,0,1,,,,,,,,,,,,,,,,,
61121,Poison golem,,61121,4,,,,,,61101,90,0,1,,,,,,,,,,,,,,,,,
61122,Fire golem,,61122,4,,,,,,61101,90,0,1,,,,,,,,,,,,,,,,,
61123,Frost Golem,,61123,4,,,,,,61101,90,0,1,,,,,,,,,,,,,,,,,
61151,Moving Rock,,61151,4,,,,,,61101,9,0,1,,,,,,,,,,,,,,,,,
61152,Seven Summit,,61152,4,,,,,,61102,35,0,1,,,,,,,,,,,,,,,,,
61153,Moving Rock,,61151,4,,,,,,61101,9,0,1,,,,,,,,,,,,,,,,,
61154,Recipient,,61154,4,,,,,,61101,41,0,1,,,,,,,,,,,,,,,,,
61155,G Three,,61155,4,,,,,,61102,43,0,1,,,,,,,,,,,,,,,,,
61156,Flor Golem,,61901,4,,,,,,61101,30,0,1,,,,,,,,,,,,,,,,,
61157,Visions Golem,,61157,4,,,,,,61101,40,0,1,,,,,,,,,,,,,,,,,
61158,Assigner,,61158,4,,,,,,61101,35,0,1,,,,,,,,,,,,,,,,,
61159,Earthshaker,,61159,4,,,,,,61102,50,0,1,,,,,,,,,,,,,,,,,
61160,Imperial Golem,,61160,4,,,,,,61102,60,0,1,,,,,,,,,,,,,,,,,
61161,Imperial Golem,,61161,4,,,,,,61102,30,0,1,,,,,,,,,,,,,,,,,
61162,Basalt Golem,,61162,4,,,,,,61102,12,0,1,,,,,,,,,,,,,,,,,
61163,Iron golem,,61163,4,,,,,,61163,78,0,1,,,,,,,,,,,,,,,,,
61164,Holty Guardian,,61164,4,,,,,,61102,75,0,1,,,,,,,,,,,,,,,,,
61165,Gents Golem,,61165,4,,,,,,61102,45,0,1,,,,,,,,,,,,,,,,,
61166,Iron golem,,61166,4,,,,,,61163,40,0,1,,,,,,,,,,,,,,,,,
61201,Evil Hazard,Malicious mass,61201,4,,,,,,61101,44,1,1,,,,,,,,,,,,,,,,,
61251,Hardness golem,violent,61110,4,,,,,,61101,58,0,1,,,,,,,,,,,,,,,,,
61252,Metal Guardian,The worst,61119,4,,,,,,61101,80,0,1,,,,,,,,,,,,,,,,,
61401,Clay golem,+AFs-MAC+AF0-,61401,4,,,,,,61101,17,0,1,,,,,,,,,,,,,,,,,
61402,Hardness golem,+AFs-MAC+AF0-,61402,4,,,,,,61101,65,0,1,,,,,,,,,,,,,,,,,
61403,Stone golem,+AFs-MAC+AF0-,61403,4,,,,,,61101,13,0,1,,,,,,,,,,,,,,,,,
61404,Stone golem,+AFs-MAC+AF0-,61404,4,,,,,,61101,20,0,1,,,,,,,,,,,,,,,,,
61405,Stone golem,+AFs-MAC+AF0-,61405,4,,,,,,61101,26,0,1,,,,,,,,,,,,,,,,,
61406,Stone golem,+AFs-MAC+AF0-,61406,4,,,,,,61101,34,0,1,,,,,,,,,,,,,,,,,
61407,Stone golem,+AFs-MAC+AF0-,61407,4,,,,,,61101,40,0,1,,,,,,,,,,,,,,,,,
61408,Stone golem,+AFs-MAC+AF0-,61408,4,,,,,,61101,46,0,1,,,,,,,,,,,,,,,,,
61409,Stone golem,+AFs-MAC+AF0-,61409,4,,,,,,61101,53,0,1,,,,,,,,,,,,,,,,,
61410,Stone golem,+AFs-MAC+AF0-,61410,4,,,,,,61101,60,0,1,,,,,,,,,,,,,,,,,
61601,Golem,,61601,4,,,,,,61101,1,0,1,,,,,,,,,,,,,,,,,
61602,Golem,,61602,4,,,,,,61101,30,0,1,,,,,,,,,,,,,,,,,
61603,Golem,,61603,4,,,,,,61101,31,0,1,,,,,,,,,,,,,,,,,
61604,Golem,,61604,4,,,,,,61101,70,0,1,,,,,,,,,,,,,,,,,
61605,Golem,,61605,4,,,,,,61101,71,0,1,,,,,,,,,,,,,,,,,
61606,Golem,,61606,4,,,,,,61101,100,0,1,,,,,,,,,,,,,,,,,
61751,Golem,,61751,4,,,,,,61101,69,0,1,,,,,,,,,,,,,,,,,
61901,Demon Golem,,61901,4,,,,,,61101,22,0,1,,,,,,,,,,,,,,,,,
61902,Demon Golem,,61902,4,,,,,,61101,22,0,1,,,,,,,,,,,,,,,,,
61903,Rock mass,,61903,4,,,,,,61102,40,0,1,,,,,,,,,,,,,,,,,
61904,Hot rock,,61904,4,,,,,,61102,75,0,1,,,,,,,,,,,,,,,,,
61905,Overgrown rock,,61905,4,,,,,,61102,75,0,1,,,,,,,,,,,,,,,,,
61906,Crystallized rock,,61906,4,,,,,,61102,75,0,1,,,,,,,,,,,,,,,,,
61991,Clord,Trinity,61991,,,,,,,61991,70,0,1,,,,,,,,,,,,,,,,,
61992,Clord,Trinity,61991,,,,,,,61991,70,0,1,,,,,,,,,,,,,,,,,
61993,Clord,Trinity,61993,,,,,,,61991,80,0,1,,,,,,,,,,,,,,,,,
