#Equipment model / texture replacement table #Model ID,Alternate model ID,Alternate texture ID-C,Alternate texture ID-S,Alternate texture ID-N,,#Alternative model,,,
11000804,11000801,11000804,11000804,11000804,#,#brass hammer,,,
11000805,11000801,11000805,11000805,11000805,#,#brass hammer,,,
11000806,11000801,11000806,11000806,11000806,#,#brass hammer,,,
11000902,11000901,11000902,11000902,11000902,#,#bludgeon,,,
11000903,11000901,11000903,11000903,11000903,#,#bludgeon,,,
11000904,11000901,11000904,11000904,11000904,#,#bludgeon,,,
11000905,11000901,11000905,11000905,11000905,#,#bludgeon,,,
11000906,11000901,11000906,11000906,11000906,#,#bludgeon,,,
11001002,11001001,11001002,11001002,11001002,#,#Amoud,,,
11001003,11001001,11001003,11001003,11001003,#,#Amoud,,,
11001004,11001001,11001004,11001004,11001004,#,#Amoud,,,
11001005,11001001,11001005,11001005,11001005,#,#Amoud,,,
11001006,11001001,11001006,11001006,11001006,#,#Amoud,,,
11002102,11002101,11002102,,,#,#Aether Club,,,
11002103,11002101,11002103,,,#,#Aether Club,,,
11002104,11002101,11002104,,,#,#Aether Club,,,
11002105,11002101,11002105,,11002105,#,#Aether Club,,,
11002106,11002101,11002106,,11002106,#,#Aether Club,,,
11010402,11010401,11010402,11010402,11010402,#,#,,,
11010403,11010401,11010403,11010403,11010403,#,#,,,
11010404,11010401,11010404,11010404,11010404,#,#,,,
11010405,11010401,11010405,11010405,11010405,#,#,,,
11010406,11010401,11010406,11010406,11010406,#,#,,,
11010202,11010201,11010202,11010202,11010202,#,#,,,
11010203,11010201,11010203,11010203,11010203,#,#,,,
11010204,11010201,11010204,11010204,11010204,#,#,,,
11010205,11010201,11010205,11010205,11010205,#,#,,,
11010206,11010201,11010206,11010206,11010206,#,#,,,
11010302,11010301,11010302,11010302,11010302,#,#,,,
11010303,11010301,11010303,11010303,11010303,#,#,,,
11010304,11010301,11010304,11010304,11010304,#,#,,,
11010305,11010301,11010305,11010305,11010305,#,#,,,
11010306,11010301,11010306,11010306,11010306,#,#,,,
11010502,11010501,11010502,11010502,11010502,#,#,,,
11010503,11010501,11010503,11010503,11010503,#,#,,,
11010504,11010501,11010504,11010504,11010504,#,#,,,
11010505,11010501,11010505,11010505,11010505,#,#,,,
11010506,11010501,11010506,11010506,11010506,#,#,,,
11010602,11010601,11010602,11010602,11010602,#,#,,,
11010603,11010601,11010603,11010603,11010603,#,#,,,
11010604,11010601,11010604,11010604,11010604,#,#,,,
11010605,11010601,11010605,11010605,11010605,#,#,,,
11010606,11010601,11010606,11010606,11010606,#,#,,,
11010702,11010701,11010702,11010702,11010702,#,#,,,
11010703,11010701,11010703,11010703,11010703,#,#,,,
11010704,11010701,11010704,11010704,11010704,#,#,,,
11010705,11010701,11010705,11010705,11010705,#,#,,,
11010706,11010701,11010706,11010706,11010706,#,#,,,
11090602,11090601,11090602,11090602,11090602,#,#,,,
11090603,11090601,11090603,11090603,11090603,#,#,,,
11100102,11100101,11100102,11100102,11100102,#,#warhammer,,,
11100103,11100101,11100103,11100103,11100103,#,#warhammer,,,
11100104,11100101,11100104,11100104,11100104,#,#warhammer,,,
11100105,11100101,11100105,11100105,11100105,#,#warhammer,,,
11100106,11100101,11100106,11100106,11100106,#,#warhammer,,,
11100107,11100101,11100107,11100107,11100107,#Confirmation two-handed club,#warhammer,,,
11100108,11100101,11100108,11100108,11100108,#Confirmation two-handed club,#warhammer,,,
11100202,11100201,11100202,11100202,11100202,#,#morgenstern,,,
11100203,11100201,11100203,11100203,11100203,#,#morgenstern,,,
11100204,11100201,11100204,11100204,11100204,#,#morgenstern,,,
11100205,11100201,11100205,11100205,11100205,#,#morgenstern,,,
11100206,11100201,11100206,11100206,11100206,#,#morgenstern,,,
11100207,11100201,11100207,11100207,11100207,#Confirmation two-handed club,#morgenstern,,,
11100208,11100201,11100208,11100208,11100208,#Confirmation two-handed club,#morgenstern,,,
11100302,11100301,11100302,11100302,11100302,#,#Footman's Flail,,,
11100303,11100301,11100303,11100303,11100303,#,#Footman's Flail,,,
11100304,11100301,11100304,11100304,11100304,#,#Footman's Flail,,,
11100305,11100301,11100305,11100305,11100305,#,#Footman's Flail,,,
11100306,11100301,11100306,11100306,11100306,#,#Footman's Flail,,,
11100402,11100401,11100402,11100402,11100402,#,#,,,
11100403,11100401,11100403,11100403,11100403,#,#,,,
11100404,11100401,11100404,11100404,11100404,#,#,,,
11100405,11100401,11100405,11100405,11100405,#,#,,,
11100406,11100401,11100406,11100406,11100406,#,#,,,
11100502,11100501,11100502,11100502,11100502,#,#,,,
11100503,11100501,11100503,11100503,11100503,#,#,,,
11100504,11100501,11100504,11100504,11100504,#,#,,,
11100505,11100501,11100505,11100505,11100505,#,#,,,
11100602,11100601,11100602,11100602,11100602,#,#,,,
11100603,11100601,11100603,11100603,11100603,#,#,,,
11100604,11100601,11100604,11100604,11100604,#,#,,,
11100605,11100601,11100605,11100605,11100605,#,#,,,
11100606,11100601,11100606,11100606,11100606,#,#,,,
11100702,11100701,11100702,11100702,11100702,#,#,,,
11100703,11100701,11100703,11100703,11100703,#,#,,,
11100704,11100701,11100704,11100704,11100704,#,#,,,
11100705,11100701,11100705,11100705,11100705,#,#,,,
11100802,11100801,11100802,11100802,11100802,#,#,,,
11100803,11100801,11100803,11100803,11100803,#,#,,,
11100804,11100801,11100804,11100804,11100804,#,#,,,
11100805,11100801,11100805,11100805,11100805,#,#,,,
11100806,11100801,11100806,11100806,11100806,#,#,,,
11200102,11200101,11200102,,,#,#Scepter,,,
11200103,11200101,11200103,,,#,#Scepter,,,
11200104,11200101,11200104,,,#,#Scepter,,,
11200105,11200101,11200105,,,#,#Scepter,,,
11200106,11200101,11200106,,,#,#Scepter,,,
11200202,11200201,11200202,,,#,#heat rod,,,
11200203,11200201,11200203,,,#,#heat rod,,,
11200204,11200201,11200204,,,#,#heat rod,,,
11200205,11200201,11200205,,,#,#heat rod,,,
11200206,11200201,11200206,,,#,#heat rod,,,
11200302,11200301,11200302,,,#,#ivory wand,,,
11200303,11200301,11200303,,,#,#ivory wand,,,
11200304,11200301,11200304,,,#,#ivory wand,,,
11200305,11200301,11200305,,,#,#ivory wand,,,
11200306,11200301,11200306,,,#,#ivory wand,,,
11300102,11300101,11300102,,,#Ascetic Monk's Staff,#staff,,,
11300103,11300101,11300103,,,#Spirit Wood Staff,#staff,,,
11300104,11300101,11300104,,,#blackwood wand,#staff,,,
11300105,11300101,11300105,,,#Magician's Staff,#staff,,,
11300106,11300101,11300106,,,#Ancient Staff,#staff,,,
11300202,11300201,11300202,,,#Shining Treasure Wand,#onyx,,,
11300203,11300201,11300203,,,#guardian staff,#onyx,#healing staff,,
11300204,11300201,11300204,,,#Amplification staff,#onyx,#darkstaff,,
11300205,11300201,11300205,,,#Guardian Staff,#onyx,,,
11300206,11300201,11300206,,,#,#onyx,,,
11300302,11300301,11300302,,,#Twilight Staff,#black sabbath,,,
11300303,11300301,11300303,,,#Wand of Great Magic,#black sabbath,,,
11300304,11300301,11300304,,,#infinite wand,#black sabbath,,,
11300305,11300301,11300305,,,#,#black sabbath,,,
11300306,11300301,11300306,,,#Knowledge Magic Staff,#black sabbath,,,
11300402,11300401,11300402,,,#silver rod,#Mind Rod,,,
11300403,11300401,11300403,,,#chanter rod,#Mind Rod,,,
11300404,11300401,11300404,,,#elder rod,#Mind Rod,,,
11300405,11300401,11300405,,,#Rod of knowledge,#Mind Rod,,,
11300406,11300401,11300406,11300406,11300406,#Confirmation stick,#Mind Rod,,,
11300407,11300401,11300407,11300407,11300407,#Confirmation stick,#Mind Rod,,,
11300502,11300501,11300502,,,#Cancer Staff,#,,,
11300606,11300601,11300606,,,#Spinel Wand,#,,,
11310102,11310101,11310102,,,#Youma's Magic Staff,#Beginners Staff,,,
11310103,11310101,11310103,,,#,#Beginners Staff,,,
11310104,11310101,11310104,,,#magic staff,#Beginners Staff,#Master Magic Staff,,
11310105,11310101,11310105,,,#Wisdom Magic Staff,#Beginners Staff,,,
11310106,11310101,11310106,,,#,#Beginners Staff,,,
11301102,11301101,11301102,,,#Spring water wand,#,,,
11301103,11301101,11301103,,,#gust of wind staff,#,,,
11301104,11301101,11301104,,,#fertility wand,#,,,
11300503,11300501,11300503,11300503,11300503,#,#sage,,,
11300504,11300501,11300504,11300504,11300504,#,#sage,,,
11300505,11300501,11300505,11300505,11300505,#,#sage,,,
11300506,11300501,11300506,11300506,11300506,#,#sage,,,
11300602,11300601,11300602,11300602,11300602,#,#gayser staff,,,
11300603,11300601,11300603,11300603,11300603,#,#gayser staff,,,
11300604,11300601,11300604,11300604,11300604,#,#gayser staff,,,
11300605,11300601,11300605,11300605,11300605,#,#gayser staff,,,
11300702,11300701,11300702,11300702,11300702,#,#master staff,,,
11300703,11300701,11300703,11300703,11300703,#,#master staff,,,
11300704,11300701,11300704,11300704,11300704,#,#master staff,,,
11300705,11300701,11300705,11300705,11300705,#,#master staff,,,
11300706,11300701,11300706,11300706,11300706,#,#master staff,,,
11300802,11300801,11300802,11300802,11300802,#,#GnosisMatter,,,
11300803,11300801,11300803,11300803,11300803,#,#GnosisMatter,,,
11300804,11300801,11300804,11300804,11300804,#,#GnosisMatter,,,
11300805,11300801,11300805,11300805,11300805,#,#GnosisMatter,,,
11300806,11300801,11300806,11300806,11300806,#,#GnosisMatter,,,
11300902,11300901,11300902,11300902,11300902,#,#Grimoire,,,
11300903,11300901,11300903,11300903,11300903,#,#Grimoire,,,
11300904,11300901,11300904,11300904,11300904,#,#Grimoire,,,
11300905,11300901,11300905,11300905,11300905,#,#Grimoire,,,
11300906,11300901,11300906,11300906,11300906,#,#Grimoire,,,
11302102,11302101,11302102,11302102,11302102,#,#Medium's Staff,,,
11302103,11302101,11302103,11302103,11302103,#,#Medium's Staff,,,
11302104,11302101,11302104,11302104,11302104,#,#Medium's Staff,,,
11302105,11302101,11302105,11302105,11302105,#,#Medium's Staff,,,
11302106,11302101,11302106,11302106,11302106,#,#Medium's Staff,,,
11310202,11310201,11310202,11310202,11310202,#,#,,,
11310203,11310201,11310203,11310203,11310203,#,#,,,
11310204,11310201,11310204,11310204,11310204,#,#,,,
11310205,11310201,11310205,11310205,11310205,#,#,,,
11310206,11310201,11310206,11310206,11310206,#,#,,,
11310302,11310301,11310302,11310302,11310302,#,#,,,
11310303,11310301,11310303,11310303,11310303,#,#,,,
11310304,11310301,11310304,11310304,11310304,#,#,,,
11310305,11310301,11310305,11310305,11310305,#,#,,,
11310306,11310301,11310306,11310306,11310306,#,#,,,
11310402,11310401,11310402,11310402,11310402,#,#,,,
11310403,11310401,11310403,11310403,11310403,#,#,,,
11310404,11310401,11310404,11310404,11310404,#,#,,,
11310405,11310401,11310405,11310405,11310405,#,#,,,
11310406,11310401,11310406,11310406,11310406,#,#,,,
11310502,11310501,11310502,11310502,11310502,#,#,,,
11310503,11310501,11310503,11310503,11310503,#,#,,,
11310504,11310501,11310504,11310504,11310504,#,#,,,
11310505,11310501,11310505,11310505,11310505,#,#,,,
11310506,11310501,11310506,11310506,11310506,#,#,,,
11310602,11310601,11310602,11310602,11310602,#,#,,,
11310603,11310601,11310603,11310603,11310603,#,#,,,
11310604,11310601,11310604,11310604,11310604,#,#,,,
11310605,11310601,11310605,11310605,11310605,#,#,,,
11310606,11310601,11310606,11310606,11310606,#,#,,,
11310702,11310701,11310702,11310702,11310702,#,#,,,
11310703,11310701,11310703,11310703,11310703,#,#,,,
11310704,11310701,11310704,11310704,11310704,#,#,,,
11310705,11310701,11310705,11310705,11310705,#,#,,,
11310706,11310701,11310706,11310706,11310706,#,#,,,
11310802,11310801,11310802,11310802,11310802,#Vishop exclusive,#,,,
11310803,11310801,11310803,11310803,11310803,#Vishop exclusive,#,,,
11310804,11310801,11310804,11310804,11310804,#Vishop exclusive,#,,,
11310805,11310801,11310805,11310805,11310805,#Vishop exclusive,#,,,
11310806,11310801,11310806,11310806,11310806,#Vishop exclusive,#,,,
11400102,11400101,11400102,,,#Kingdom Soldier Longspear,#Partisan,,,
11400103,11400101,11400103,,,#longspear,#Partisan,,,
11400104,11400101,11400104,,,#,#Partisan,,,
11400105,11400101,11400105,,,#Lucky Longspear,#Partisan,,,
11400106,11400101,11400106,,,#Piercing Long Spear,#Partisan,,,
11400107,11400101,11400107,11400107,11400107,#Confirmation spear,#Partisan,,,
11400108,11400101,11400108,11400108,11400108,#Confirmation spear,#Partisan,,,
11400202,11400201,11400202,,,#Ryukiyari,#trident,,,
11400203,11400201,11400203,,,#Edging Spear,#trident,,,
11400204,11400201,11400204,,,#,#trident,,,
11400205,11400201,11400205,,,#,#trident,,,
11400206,11400201,11400206,,,#,#trident,,,
11400302,11400301,11400302,,,#,#halberd,,,
11400303,11400301,11400303,,,#,#halberd,,,
11400304,11400301,11400304,,,#,#halberd,,,
11400305,11400301,11400305,,,#,#halberd,,,
11400306,11400301,11400306,,,#,#halberd,,,
11400307,11400301,11400307,,,#General Dragoon,#halberd,,,
11400308,11400301,11400308,,,#Imperial Dragoon,#halberd,,,
11400402,11400401,11400402,11400402,11400402,#,#Lance,,,
11400403,11400401,11400403,11400403,11400403,#,#Lance,,,
11400404,11400401,11400404,11400404,11400404,#,#Lance,,,
11400405,11400401,11400405,11400405,11400405,#,#Lance,,,
11400406,11400401,11400406,11400406,11400406,#,#Lance,,,
11400502,11400501,11400502,11400502,11400502,#,#bardiche,,,
11400503,11400501,11400503,11400503,11400503,#,#bardiche,,,
11400504,11400501,11400504,11400504,11400504,#,#bardiche,,,
11400505,11400501,11400505,11400505,11400505,#,#bardiche,,,
11400506,11400501,11400506,11400506,11400506,#,#bardiche,,,
11400602,11400601,11400602,11400602,11400602,#,#grave,,,
11400603,11400601,11400603,11400603,11400603,#,#grave,,,
11400604,11400601,11400604,11400604,11400604,#,#grave,,,
11400605,11400601,11400605,11400605,11400605,#,#grave,,,
11400606,11400601,11400606,11400606,11400606,#,#grave,,,
11400702,11400701,11400702,11400702,11400702,#,#scorpion,,,
11400703,11400701,11400703,11400703,11400703,#,#scorpion,,,
11400704,11400701,11400704,11400704,11400704,#,#scorpion,,,
11400705,11400701,11400705,11400705,11400705,#,#scorpion,,,
11400706,11400701,11400706,11400706,11400706,#,#scorpion,,,
11400802,11400801,11400802,11400802,11400802,#,#sarissa,,,
11400803,11400801,11400803,11400803,11400803,#,#sarissa,,,
11400804,11400801,11400804,11400804,11400804,#,#sarissa,,,
11400805,11400801,11400805,11400805,11400805,#,#sarissa,,,
11400806,11400801,11400806,11400806,11400806,#,#sarissa,,,
11402102,11402101,11402102,11402102,11402102,#,#Filthy Holy Spear,,,
11402103,11402101,11402103,11402103,11402103,#,#Filthy Holy Spear,,,
11402104,11402101,11402104,11402104,11402104,#,#Filthy Holy Spear,,,
11402105,11402101,11402105,11402105,11402105,#,#Filthy Holy Spear,,,
11402106,11402101,11402106,11402106,11402106,#,#Filthy Holy Spear,,,
11410302,11410301,11410302,11410302,11410302,#,#,,,
11410303,11410301,11410303,11410303,11410303,#,#,,,
11410304,11410301,11410304,11410304,11410304,#,#,,,
11410305,11410301,11410305,11410305,11410305,#,#,,,
11410306,11410301,11410306,11410306,11410306,#,#,,,
11410102,11410101,11410102,11410102,11410102,#,#,,,
11410103,11410101,11410103,11410103,11410103,#,#,,,
11410104,11410101,11410104,11410104,11410104,#,#,,,
11410105,11410101,11410105,11410105,11410105,#,#,,,
11410106,11410101,11410106,11410106,11410106,#,#,,,
11410202,11410201,11410202,,,#,#,,,
11410203,11410201,11410203,11410203,11410203,#,#,,,
11410204,11410201,11410204,,,#,#,,,
11410205,11410201,11410205,11410205,11410205,#,#,,,
11410206,11410201,11410206,11410206,11410206,#,#,,,
11410402,11410401,11410402,11410402,11410402,#,#,,,
11410403,11410401,11410403,11410403,11410403,#,#,,,
11410404,11410401,11410404,11410404,11410404,#,#,,,
11410405,11410401,11410405,11410405,11410405,#,#,,,
11410406,11410401,11410406,11410406,11410406,#,#,,,
11410502,11410501,11410502,11410502,11410502,#,#,,,
11410503,11410501,11410503,11410503,11410503,#,#,,,
11410504,11410501,11410504,11410504,11410504,#,#,,,
11410505,11410501,11410505,11410505,11410505,#,#,,,
11410506,11410501,11410506,11410506,11410506,#,#,,,
11500102,11500101,11500102,,,#,#longbow,,,
11500103,11500101,11500103,,,#,#longbow,,,
11500104,11500101,11500104,,,#,#longbow,,,
11500105,11500101,11500105,,,#,#longbow,,,
11500106,11500101,11500106,,,#,#longbow,,,
11500202,11500201,11500202,11500202,11500202,#,#Composite bow,,,
11500203,11500201,11500203,,,#,#Composite bow,,,
11500204,11500201,11500204,,,#,#Composite bow,,,
11500205,11500201,11500205,11500202,11500202,#,#Composite bow,,,
11500206,11500201,11500206,,,#,#Composite bow,,,
11500302,11500301,11500302,11500302,11500302,#,#Compound Bow,,,
11500303,11500301,11500303,11500302,11500302,#,#Compound Bow,,,
11500304,11500301,11500304,11500302,11500302,#,#Compound Bow,,,
11500305,11500301,11500305,11500302,11500302,#,#Compound Bow,,,
11500306,11500301,11500306,,,#,#Compound Bow,,,
11700102,11700101,11700102,11700102,11700102,#,#gun 1,,,
11700103,11700101,11700103,11700103,11700103,#,#gun 1,,,
11700104,11700101,11700104,11700104,11700104,#,#gun 1,,,
11700105,11700101,11700105,11700105,11700105,#,#gun 1,,,
11700106,11700101,11700106,11700106,11700106,#,#gun 1,,,
11700202,11700201,11700202,11700202,11700202,#,#gun 2,,,
11700203,11700201,11700203,11700203,11700203,#,#gun 2,,,
11700204,11700201,11700204,11700204,11700204,#,#gun 2,,,
11700205,11700201,11700205,11700205,11700205,#,#gun 2,,,
11700206,11700201,11700206,11700206,11700206,#,#gun 2,,,
11700302,11700301,11700302,11700302,11700302,#,#gun 3,,,
11700303,11700301,11700303,11700303,11700303,#,#gun 3,,,
11700304,11700301,11700304,11700304,11700304,#,#gun 3,,,
11700305,11700301,11700305,11700305,11700305,#,#gun 3,,,
11700306,11700301,11700306,11700306,11700306,#,#gun 3,,,
11900102,11900101,11900102,11900102,11900102,#,#double blade,,,
11900103,11900101,11900103,11900103,11900103,#,#double blade,,,
11900104,11900101,11900104,11900104,11900104,#,#double blade,,,
11900105,11900101,11900105,11900105,11900105,#,#double blade,,,
11900106,11900101,11900106,11900106,11900106,#,#double blade,,,
11900202,11900201,11900202,11900202,11900202,#,#,,,
11900203,11900201,11900203,11900203,11900203,#,#,,,
11900204,11900201,11900204,11900204,11900204,#,#,,,
11900205,11900201,11900205,11900205,11900205,#,#,,,
11900206,11900201,11900206,11900206,11900206,#,#,,,
11900302,11900301,11900302,11900302,11900302,#,#,,,
11900303,11900301,11900303,11900303,11900303,#,#,,,
11900304,11900301,11900304,11900304,11900304,#,#,,,
11900305,11900301,11900305,11900305,11900305,#,#,,,
11900306,11900301,11900306,11900306,11900306,#,#,,,
11900402,11900401,11900402,11900402,11900402,#,#,,,
11900403,11900401,11900403,11900403,11900403,#,#,,,
11900404,11900401,11900404,11900404,11900404,#,#,,,
11900405,11900401,11900405,11900405,11900405,#,#,,,
11900406,11900401,11900406,11900406,11900406,#,#,,,
11900502,11900501,11900502,11900502,11900502,#GP,#,,,
11900503,11900501,11900503,11900503,11900503,#GP,#,,,
11900504,11900501,11900504,11900504,11900504,#GP,#,,,
11900505,11900501,11900505,11900505,11900505,#GP,#,,,
11900602,11900601,11900602,11900602,11900602,#GP,#,,,
11900603,11900601,11900603,11900603,11900603,#GP,#,,,
11900604,11900601,11900604,11900604,11900604,#GP,#,,,
11900605,11900601,11900605,11900605,11900605,#GP,#,,,
11900606,11900601,11900606,11900606,11900606,#GP,#,,,
11900702,11900701,11900702,11900702,11900702,#GP,#,,,
11900703,11900701,11900703,11900703,11900703,#GP,#,,,
11900704,11900701,11900704,11900704,11900704,#GP,#,,,
11900705,11900701,11900705,11900705,11900705,#GP,#,,,
15000102,15000101,15000102,,,#Magic Guard,#buckler,,,
15000103,15000101,15000103,,,#poison guard,#buckler,,,
15000104,15000101,15000104,,,#Lucky Shield,#buckler,,,
15000105,15000101,15000105,,,#evil shield,#buckler,,,
15000106,15000101,15000106,15000106,15000106,#Light of Dawn,#buckler,,,
15000107,15000101,15000107,,,#mindshield,#buckler,,,
15000202,15000201,15000202,,,#Magic shield,#Aspis,,,
15000502,15000501,15000502,,,#magic shield,#clipes,,,
15100102,15100101,15100102,,,#Warrior's Shield,#Round Shield,,,
15100302,15100301,15100302,,,#Crimson Shield,#Spartan Shield,,,
15200102,15200101,15200102,,,#Magical Kite Shield,#,,,
15100602,15100601,15100602,15100602,15100602,#,#turtleshield,,,
15100603,15100601,15100603,15100603,15100603,#,#turtleshield,,,
15100604,15100601,15100604,15100604,15100604,#,#turtleshield,,,
15100605,15100601,15100605,15100605,15100605,#,#turtleshield,,,
15100606,15100601,15100606,15100606,15100606,#,#turtleshield,,,
15100702,15100701,15100702,15100702,15100702,#,#Variation?,,,
15100703,15100701,15100703,15100703,15100703,#,#Variation?,,,
15100704,15100701,15100704,15100704,15100704,#,#Variation?,,,
15100705,15100701,15100705,15100705,15100705,#,#Variation?,,,
15100706,15100701,15100706,15100706,15100706,#,#Variation?,,,
15100902,15100901,15100902,15100902,15100902,#,#Thief's Shield,,,
15100903,15100901,15100903,15100903,15100903,#,#Thief's Shield,,,
15100904,15100901,15100904,15100904,15100904,#,#Thief's Shield,,,
15100905,15100901,15100905,15100905,15100905,#,#Thief's Shield,,,
15101002,15101001,15101002,15101002,15101002,#,#Priest Shield,,,
15101003,15101001,15101003,15101003,15101003,#,#Priest Shield,,,
15101004,15101001,15101004,15101004,15101004,#,#Priest Shield,,,
15101005,15101001,15101005,15101005,15101005,#,#Priest Shield,,,
15200402,15200401,15200402,15200402,15200402,#,#protective shield,,,
15200403,15200401,15200403,15200403,15200403,#,#protective shield,,,
15200404,15200401,15200404,15200404,15200404,#,#protective shield,,,
15200502,15200501,15200502,15200502,15200502,#,#nightshield,,,
15200503,15200501,15200503,15200503,15200503,#,#nightshield,,,
15200504,15200501,15200504,15200504,15200504,#,#nightshield,,,
15200602,15200601,15200602,15200602,15200602,#,#Tower Shield,,,
15200603,15200601,15200603,15200603,15200603,#,#Tower Shield,,,
15200604,15200601,15200604,15200604,15200604,#,#Tower Shield,,,
15200702,15200701,15200702,15200702,15200702,#,#Tower Shield,,,
15200902,15200901,15200902,15200902,15200902,#GP road shield,#,,,
15200903,15200901,15200903,15200903,15200903,#GP road shield,#,,,
15200904,15200901,15200904,15200904,15200904,#GP road shield,#,,,
15200905,15200901,15200905,15200905,15200905,#GP road shield,#,,,
15201002,15201001,15201002,15201002,15201002,#GP road shield,#,,,
15201003,15201001,15201003,15201003,15201003,#GP road shield,#,,,
15201004,15201001,15201004,15201004,15201004,#GP road shield,#,,,
15201005,15201001,15201005,15201005,15201005,#GP road shield,#,,,
15201102,15201101,15201102,15201102,15201102,#Load exclusive shield,#,,,
15201202,15201201,15201202,15201202,15201202,#Load exclusive shield,#,,,
15201302,15201301,15201302,15201302,15201302,#Load exclusive shield,#,,,
15201402,15201401,15201402,15201402,15201402,#GP road shield,#,,,
15201403,15201401,15201403,15201403,15201403,#GP road shield,#,,,
15201404,15201401,15201404,15201404,15201404,#GP road shield,#,,,
15201405,15201401,15201405,15201405,15201405,#GP road shield,#,,,
15201502,15201501,15201502,15201502,15201502,#GP road shield,#,,,
15201503,15201501,15201503,15201503,15201503,#GP road shield,#,,,
15201504,15201501,15201504,15201504,15201504,#GP road shield,#,,,
15201505,15201501,15201505,15201505,15201505,#GP road shield,#,,,
161502,161501,161502,161502,161502,#Anniversary Helm 2,#,,,
#This is where Xeno started adding things.,,Only modify below this line,,,,,,,
100104,100101,100103,100101,100101,,HELMET,,,
100105,100101,100103,100101,100101,,HELMET,,,
100106,100101,100103,100101,100101,,HELMET,,,
100107,100101,100103,100101,100101,,HELMET,,,
100108,100101,100103,100101,100101,,HELMET,,,
100109,100101,100103,100101,100101,,HELMET,,,
100110,100101,100103,100101,100101,,HELMET,,,
100111,100101,100103,100101,100101,,HELMET,,,
100112,100101,100103,100101,100101,,HELMET,,,
100113,100101,100103,100101,100101,,HELMET,,,
100114,100101,100103,100101,100101,,HELMET,,,
100115,100101,100103,100101,100101,,HELMET,,,
100116,100101,100103,100101,100101,,HELMET,,,
100181,100101,100103,100101,100101,,HELMET,,,
100191,100101,100103,100101,100101,,HELMET,,,
100192,100101,100103,100101,100101,,HELMET,,,
100193,100101,100103,100101,100101,,HELMET,,,
100202,100201,100201,100201,100201,,HELMET,,,
100203,100201,100201,100201,100201,,HELMET,,,
100204,100201,100201,100201,100201,,HELMET,,,
100205,100201,100201,100201,100201,,HELMET,,,
100206,100201,100201,100201,100201,,HELMET,,,
100207,100201,100201,100201,100201,,HELMET,,,
100208,100201,100201,100201,100201,,HELMET,,,
100209,100201,100201,100201,100201,,HELMET,,,
100210,100201,100201,100201,100201,,HELMET,,,
100211,100201,100201,100201,100201,,HELMET,,,
100212,100201,100201,100201,100201,,HELMET,,,
100213,100201,100201,100201,100201,,HELMET,,,
100214,100201,100201,100201,100201,,HELMET,,,
100303,100301,100301,100301,100301,,HELMET,,,
100304,100301,100301,100301,100301,,HELMET,,,
100305,100301,100301,100301,100301,,HELMET,,,
100306,100301,100301,100301,100301,,HELMET,,,
100307,100301,100301,100301,100301,,HELMET,,,
100308,100301,100301,100301,100301,,HELMET,,,
100405,100401,100404,100404,100404,,HELMET,,,
100406,100401,100404,100404,100404,,HELMET,,,
100407,100401,100404,100404,100404,,HELMET,,,
100408,100401,100404,100404,100404,,HELMET,,,
100502,100501,100501,100501,100501,,HELMET,,,
100503,100501,100501,100501,100501,,HELMET,,,
100504,100501,100501,100501,100501,,HELMET,,,
100505,100501,100501,100501,100501,,HELMET,,,
100506,100501,100501,100501,100501,,HELMET,,,
100507,100501,100501,100501,100501,,HELMET,,,
100508,100501,100501,100501,100501,,HELMET,,,
100509,100501,100501,100501,100501,,HELMET,,,
100510,100501,100501,100501,100501,,HELMET,,,
100602,100501,100601,100601,100601,,HELMET,,,
100603,100501,100601,100601,100601,,HELMET,,,
100804,100801,100802,100801,100801,,HELMET,,,
100806,100801,100802,100801,100801,,HELMET,,,
100902,100801,100901,100901,100901,,HELMET,,,
100903,100801,100901,100901,100901,,HELMET,,,
100905,100801,100901,100901,100901,,HELMET,,,
101206,101201,101204,101203,101203,,HELMET,,,
101207,101201,101204,101203,101203,,HELMET,,,
101208,101201,101204,101203,101203,,HELMET,,,
101305,101301,101304,101302,101302,,HELMET,,,
101306,101301,101304,101302,101302,,HELMET,,,
101307,101301,101304,101302,101302,,HELMET,,,
101308,101301,101304,101302,101302,,HELMET,,,
101309,101301,101304,101302,101302,,HELMET,,,
101310,101301,101304,101302,101302,,HELMET,,,
101311,101301,101304,101302,101302,,HELMET,,,
101405,101401,101402,101402,101402,,HELMET,,,
101406,101401,101402,101402,101402,,HELMET,,,
101407,101401,101402,101402,101402,,HELMET,,,
101503,101501,101502,101502,101502,,HELMET,,,
101504,101501,101502,101502,101502,,HELMET,,,
101505,101501,101502,101502,101502,,HELMET,,,
101602,101601,101601,101601,101601,,HELMET,,,
101603,101601,101601,101601,101601,,HELMET,,,
101604,101601,101601,101601,101601,,HELMET,,,
101802,101801,101801,101801,101801,,AVATAR,,,
101903,101901,101902,101902,101902,,HELMET,,,
101904,101901,101902,101902,101902,,HELMET,,,
102002,102001,102001,102001,102001,,HELMET,,,
102003,102001,102001,102001,102001,,HELMET,,,
102004,102001,102001,102001,102001,,HELMET,,,
102102,102101,102101,102101,102101,,HELMET,,,
102202,102201,102201,102201,102201,,AVATAR,,,
102301,102201,102201,102201,102201,,HELMET,,,
102401,102201,102201,102201,102201,,HELMET,,,
109101,102201,102201,102201,102201,,HELMET,,,
109901,102201,102201,102201,102201,,HELMET,,,
